0		2.0883E-01
1.00E+00	2.0883E-01
2.00E+00	5.8841E-01
3.00E+00	8.7105E-01
4.00E+00	1.0000E+00
5.00E+00	9.9352E-01
6.00E+00	8.8416E-01
7.00E+00	7.2771E-01
8.00E+00	5.5673E-01
9.00E+00	4.2154E-01
1.00E+01	3.1622E-01
1.10E+01	2.4528E-01
1.20E+01	2.0050E-01
1.30E+01	1.6781E-01
1.40E+01	1.4775E-01
1.50E+01	1.2867E-01
1.60E+01	1.1615E-01
1.70E+01	1.0278E-01
1.80E+01	9.0179E-02
1.90E+01	8.0877E-02
2.00E+01	7.1308E-02
2.10E+01	6.3848E-02
2.20E+01	5.8006E-02
2.30E+01	5.1467E-02
2.40E+01	4.6707E-02
2.50E+01	4.0667E-02
2.60E+01	3.8713E-02
2.70E+01	3.3889E-02
2.80E+01	3.0852E-02
2.90E+01	2.8602E-02
3.00E+01	2.5923E-02
3.10E+01	2.3519E-02
3.20E+01	2.2415E-02
3.30E+01	2.0418E-02
3.40E+01	1.8506E-02
3.50E+01	1.7908E-02
3.60E+01	1.6839E-02
3.70E+01	1.5531E-02
3.80E+01	1.4357E-02
3.90E+01	1.3267E-02
4.00E+01	1.2754E-02
4.10E+01	1.1981E-02
4.20E+01	1.0835E-02
4.30E+01	1.0350E-02
4.40E+01	9.7730E-03
4.50E+01	9.1895E-03
4.60E+01	8.2403E-03
4.70E+01	7.6638E-03
4.80E+01	7.1083E-03
4.90E+01	6.9536E-03
5.00E+01	6.4685E-03
5.10E+01	6.4474E-03
5.20E+01	5.5193E-03
5.30E+01	5.4631E-03
5.40E+01	4.9709E-03
5.50E+01	4.5701E-03
5.60E+01	4.5983E-03
5.70E+01	4.4155E-03
5.80E+01	4.0217E-03
5.90E+01	3.7334E-03
6.00E+01	3.4874E-03
6.10E+01	3.2413E-03
6.20E+01	3.1217E-03
6.30E+01	2.5171E-03
6.40E+01	2.1655E-03
6.50E+01	2.3132E-03
6.60E+01	2.2710E-03
6.70E+01	2.0179E-03
6.80E+01	1.9406E-03
6.90E+01	1.6874E-03
7.00E+01	1.5398E-03
7.10E+01	1.3570E-03
7.20E+01	1.3007E-03
7.30E+01	1.2304E-03
7.40E+01	9.8433E-04
7.50E+01	7.8747E-04
7.60E+01	7.5934E-04
7.70E+01	5.8357E-04
7.80E+01	2.9530E-04
7.90E+01	3.0233E-04
8.00E+01	2.5311E-04
8.10E+01	2.1093E-04
8.20E+01	7.0310E-05
8.30E+01	7.7341E-05
8.40E+01	1.2656E-04
8.50E+01	6.3279E-05
8.60E+01	4.2186E-05
8.70E+01	1.1249E-04
8.80E+01	7.7341E-05
8.90E+01	1.0546E-04
9.00E+01	1.1249E-04
9.10E+01	7.0310E-07
