0		3.82E-01
1.00E+00	3.82E-01
2.00E+00	1.09E+00
3.00E+00	1.56E+00
4.00E+00	9.03E-01
5.00E+00	2.73E-01
6.00E+00	8.51E-02
7.00E+00	5.13E-02
8.00E+00	4.38E-02
9.00E+00	3.91E-02
1.00E+01	3.56E-02
1.10E+01	3.39E-02
1.20E+01	3.29E-02
1.30E+01	3.18E-02
1.40E+01	3.05E-02
1.50E+01	2.92E-02
1.60E+01	2.65E-02
1.70E+01	2.44E-02
1.80E+01	2.28E-02
1.90E+01	2.20E-02
2.00E+01	2.03E-02
2.10E+01	1.93E-02
2.20E+01	1.79E-02
2.30E+01	1.72E-02
2.40E+01	1.60E-02
2.50E+01	1.48E-02
2.60E+01	1.47E-02
2.70E+01	1.38E-02
2.80E+01	1.33E-02
2.90E+01	1.21E-02
3.00E+01	1.15E-02
3.10E+01	1.09E-02
3.20E+01	1.06E-02
3.30E+01	1.05E-02
3.40E+01	9.98E-03
3.50E+01	9.34E-03
3.60E+01	8.87E-03
3.70E+01	8.58E-03
3.80E+01	7.73E-03
3.90E+01	7.73E-03
4.00E+01	7.55E-03
4.10E+01	6.69E-03
4.20E+01	6.73E-03
4.30E+01	6.39E-03
4.40E+01	6.27E-03
4.50E+01	5.62E-03
4.60E+01	5.44E-03
4.70E+01	5.10E-03
4.80E+01	5.03E-03
4.90E+01	4.80E-03
5.00E+01	4.23E-03
5.10E+01	4.21E-03
5.20E+01	3.84E-03
5.30E+01	3.66E-03
5.40E+01	3.66E-03
5.50E+01	3.55E-03
5.60E+01	3.37E-03
5.70E+01	3.14E-03
5.80E+01	3.16E-03
5.90E+01	2.76E-03
6.00E+01	2.57E-03
6.10E+01	2.26E-03
6.20E+01	2.25E-03
6.30E+01	2.19E-03
6.40E+01	1.88E-03
6.50E+01	1.91E-03
6.60E+01	1.56E-03
6.70E+01	1.53E-03
6.80E+01	1.54E-03
6.90E+01	1.23E-03
7.00E+01	1.23E-03
7.10E+01	1.16E-03
7.20E+01	1.11E-03
7.30E+01	9.00E-04
7.40E+01	7.80E-04
7.50E+01	5.84E-04
7.60E+01	5.62E-04
7.70E+01	3.02E-04
7.80E+01	1.62E-04
7.90E+01	8.44E-05
8.00E+01	1.41E-05
8.10E+01	1.41E-05
8.20E+01	2.81E-05
8.30E+01	7.03E-06
8.40E+01	7.03E-07
