10.00346381	65307.70361
10.03847399	63921.80316
10.07347991	61604.09828
10.10848158	65538.10424
10.143479	59178.77518
10.17847218	68077.0594
10.21346114	61428.88017
10.24844587	62238.70652
10.28342638	62118.92568
10.3184027	65393.31169
10.35337482	54493.72235
10.38834275	67297.53227
10.4233065	61344.10725
10.45826607	46841.20588
10.49322149	58978.48556
10.52817275	57650.57111
10.56311987	65157.86696
10.59806284	59873.72858
10.63300169	69171.56172
10.66793642	59054.8556
10.70286703	56229.95949
10.73779354	53717.29861
10.77271595	61757.94268
10.80763428	60147.71961
10.84254852	56141.80333
10.87745869	57844.6193
10.9123648	56849.34269
10.94726686	53766.99701
10.98216487	56361.39185
11.01705884	58352.27157
11.05194879	63012.17494
11.08683471	53413.75542
11.12171662	59548.89609
11.15659452	59157.48705
11.19146843	57881.90795
11.22633835	59854.2231
11.26120429	54461.22403
11.29606626	64957.56517
11.33092427	63683.04882
11.36577832	65050.18892
11.40062843	69924.56288
11.4354746	63683.86212
11.47031684	63296.31348
11.50515515	60289.2008
11.53998956	60199.75396
11.57482006	58078.3436
11.60964667	62922.86041
11.64446938	59936.05912
11.67928822	57247.52824
11.71410319	51968.75821
11.74891429	60255.81394
11.78372154	50094.41248
11.81852495	57499.21474
11.85332451	49954.83583
11.88812025	58773.69439
11.92291217	44664.14476
11.95770027	52609.23378
11.99248457	47398.69539
12.02726507	49046.19196
12.06204179	54391.76395
12.09681472	58301.66173
12.13158389	54817.09645
12.16634929	48505.48054
12.20111094	53825.56583
12.23586884	51776.26281
12.270623	51993.17413
12.30537344	51927.75015
12.34012015	56654.60021
12.37486316	52361.70194
12.40960245	48923.32701
12.44433806	50267.80428
12.47906997	55536.23525
12.5137982	52948.25001
12.54852277	55683.3855
12.58324367	47792.04251
12.61796092	51923.44702
12.65267452	52420.8026
12.68738448	44562.05269
12.72209082	49518.64231
12.75679353	47239.49997
12.79149263	52182.63154
12.82618813	52956.26589
12.86088003	58159.84418
12.89556835	48413.44918
12.93025308	50571.6562
12.96493424	52449.56185
12.99961185	47429.98022
13.03428589	52613.61529
13.06895639	50632.21433
13.10362336	43432.4708
13.13828679	50527.4809
13.17294671	45812.36198
13.20760311	50150.78067
13.24225601	44625.03884
13.27690541	53059.25144
13.31155132	46995.92536
13.34619376	45585.27465
13.38083273	53995.00804
13.41546823	55850.43475
13.45010028	54164.40858
13.48472888	53569.7149
13.51935404	52704.89587
13.55397578	47227.88891
13.5885941	47727.19764
13.623209	53373.71063
13.6578205	52513.95386
13.6924286	51385.70448
13.72703332	41883.21772
13.76163466	52916.11298
13.79623262	47206.01323
13.83082723	47704.99293
13.86541848	52512.21673
13.90000638	43858.35986
13.93459095	49199.28353
13.96917219	53994.62276
14.00375011	49119.75157
14.03832471	50421.68864
14.07289602	46630.17996
14.10746402	40970.51432
14.14202874	49501.42315
14.17659018	45720.59384
14.21114835	46220.58834
14.24570326	53394.53254
14.28025491	47753.04371
14.31480332	47718.42423
14.34934849	51413.74081
14.38389043	46053.28569
14.41842915	47617.21116
14.45296466	47584.35026
14.48749697	47551.92529
14.52202608	45396.13882
14.556552	46427.18455
14.59107475	47457.25149
14.62559432	47161.60304
14.66011073	52162.39632
14.69462399	42338.72595
14.7291341	47601.48905
14.76364107	49686.66465
14.79814492	50713.18793
14.83264565	52530.81857
14.86714326	47487.43596
14.90163777	46405.3142
14.93612918	42162.61812
14.97061751	43719.17058
15.00510276	50538.80708
15.03958494	48932.82876
15.07406405	51798.94429
15.10854012	54399.638
15.14301313	53846.09089
15.17748311	46992.83778
15.21195007	46444.45715
15.246414	49568.76168
15.28087491	50331.14217
15.31533283	48997.06904
15.34978775	48712.23069
15.38423968	44763.22804
15.41868864	40818.18868
15.45313462	49430.88686
15.48757764	41043.7787
15.52201771	50433.56801
15.55645483	44404.76897
15.59088902	38903.51773
15.62532028	47239.65176
15.65974861	48786.40525
15.69417404	50593.13932
15.72859656	54223.74388
15.76301619	55246.13089
15.79743293	49755.69374
15.83184679	40884.25108
15.86625778	50502.00941
15.90066591	52827.13446
15.93507118	49167.76354
15.96947361	46031.28436
16.00387321	47836.8266
16.03826997	45743.08483
16.07266391	43650.96315
16.10705505	50391.99655
16.14144338	42847.21315
16.17582891	54777.65026
16.21021166	47496.08827
16.24459162	47224.50857
16.27896882	51104.02205
16.31334326	44867.43474
16.34771494	47709.2643
16.38208388	45884.01318
16.41645008	48984.26927
16.45081355	50269.74949
16.48517431	43782.97949
16.51953235	50509.17625
16.55388768	45579.42606
16.58824033	50232.16101
16.62259028	47634.90842
16.65693756	50474.60492
16.69128216	50466.961
16.72562411	41144.07521
16.7599634	54592.58799
16.79430005	44496.32285
16.82863406	45008.31642
16.86296544	44744.62332
16.8972942	46808.84716
16.93162035	45769.97034
16.9659439	46283.02768
17.00026485	46796.35596
17.03458321	49378.16173
17.068899	42136.70748
17.10321222	50664.51073
17.13752287	45233.89228
17.17183097	48592.05019
17.20613653	48073.42992
17.24043955	48330.5663
17.27474004	49880.29508
17.30903801	48070.58262
17.34333347	52205.4508
17.37762643	47812.06978
17.41191689	45486.56164
17.44620487	51173.31375
17.48049036	52983.83597
17.51477339	57379.5275
17.54905395	55572.53066
17.58333207	51956.36397
17.61760773	50925.24763
17.65188096	52479.59036
17.68615177	48605.2254
17.72042015	46799.11416
17.75468612	45251.63521
17.78894969	55600.03674
17.82321086	54829.72679
17.85746965	48110.51138
17.89172606	48374.73988
17.92598009	54589.94935
17.96023177	49163.20904
17.99448109	56157.26148
18.02872807	57718.3342
18.06297272	50478.84869
18.09721503	53075.94733
18.13145502	59558.52668
18.16569271	53352.98138
18.19992809	55694.00309
18.23416117	45599.94064
18.26839197	53123.93435
18.30262049	58836.94403
18.33684674	51331.08371
18.37107073	48489.86197
18.40529247	54725.40623
18.43951196	65114.92577
18.47372922	53453.65715
18.50794424	56062.23509
18.54215705	56335.98816
18.57636765	55052.1943
18.61057604	63898.33308
18.64478224	61317.59671
18.67898625	59515.5359
18.71318808	61872.34913
18.74738775	60850.38334
18.78158525	60348.47259
18.8157806	67132.35111
18.84997381	66372.65578
18.88416487	61186.65961
18.91835381	65374.06138
18.95254064	67480.35544
18.98672535	67764.11646
19.02090795	71437.92068
