280,33,       idxs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3304,2828,2366,1713.6,1324.4,1075.2,778.4,548.8,366.8,275.8,183.96,138.04,110.6,78.96,55.16,36.96,27.636,18.424,13.804,11.06,7.896,5.516,3.696,2.7636,1.8424,1.3804,1.106,0.7896,0.5516,0.27636,0.18424,0.1106,0.05516,0
4.1,3220.8,2743.2,2289,1654.8,1278.2,1037.1,750.68,529.2,353.67,265.89,177.35,133.08,106.62,76.104,53.172,35.622,26.642,17.76,13.308,10.662,7.6104,5.3172,3.5622,2.6642,1.776,1.3308,1.0662,0.76104,0.53172,0.26642,0.1776,0.10662,0.053172,0
4.2,3137.7,2658.3,2212,1596,1232,999.04,722.96,509.6,340.54,255.98,170.74,128.13,102.65,73.248,51.184,34.283,25.648,17.097,12.813,10.265,7.3248,5.1184,3.4283,2.5648,1.7097,1.2813,1.0265,0.73248,0.51184,0.25648,0.17097,0.10265,0.051184,0
4.3,3054.5,2573.5,2135,1537.2,1185.8,960.96,695.24,490,327.4,246.06,164.14,123.17,98.672,70.392,49.196,32.945,24.654,16.433,12.317,9.8672,7.0392,4.9196,3.2945,2.4654,1.6433,1.2317,0.98672,0.70392,0.49196,0.24654,0.16433,0.098672,0.049196,0
4.4,2971.4,2488.6,2058,1478.4,1139.6,922.88,667.52,470.4,314.27,236.15,157.53,118.22,94.696,67.536,47.208,31.606,23.66,15.77,11.822,9.4696,6.7536,4.7208,3.1606,2.366,1.577,1.1822,0.94696,0.67536,0.47208,0.2366,0.1577,0.094696,0.047208,0
4.5,2888.2,2403.8,1981,1419.6,1093.4,884.8,639.8,450.8,301.14,226.24,150.92,113.26,90.72,64.68,45.22,30.268,22.666,15.106,11.326,9.072,6.468,4.522,3.0268,2.2666,1.5106,1.1326,0.9072,0.6468,0.4522,0.22666,0.15106,0.09072,0.04522,0
4.6,2805,2319,1904,1360.8,1047.2,846.72,612.08,431.2,288.01,216.33,144.31,108.3,86.744,61.824,43.232,28.93,21.672,14.442,10.83,8.6744,6.1824,4.3232,2.893,2.1672,1.4442,1.083,0.86744,0.61824,0.43232,0.21672,0.14442,0.086744,0.043232,0
4.7,2721.9,2234.1,1827,1302,1001,808.64,584.36,411.6,274.88,206.42,137.7,103.35,82.768,58.968,41.244,27.591,20.678,13.779,10.335,8.2768,5.8968,4.1244,2.7591,2.0678,1.3779,1.0335,0.82768,0.58968,0.41244,0.20678,0.13779,0.082768,0.041244,0
4.8,2638.7,2149.3,1750,1243.2,954.8,770.56,556.64,392,261.74,196.5,131.1,98.392,78.792,56.112,39.256,26.253,19.684,13.115,9.8392,7.8792,5.6112,3.9256,2.6253,1.9684,1.3115,0.98392,0.78792,0.56112,0.39256,0.19684,0.13115,0.078792,0.039256,0
4.9,2555.6,2064.4,1673,1184.4,908.6,732.48,528.92,372.4,248.61,186.59,124.49,93.436,74.816,53.256,37.268,24.914,18.69,12.452,9.3436,7.4816,5.3256,3.7268,2.4914,1.869,1.2452,0.93436,0.74816,0.53256,0.37268,0.1869,0.12452,0.074816,0.037268,0
5,2472.4,1979.6,1596,1125.6,862.4,694.4,501.2,352.8,235.48,176.68,117.88,88.48,70.84,50.4,35.28,23.576,17.696,11.788,8.848,7.084,5.04,3.528,2.3576,1.7696,1.1788,0.8848,0.7084,0.504,0.3528,0.17696,0.11788,0.07084,0.03528,0
5.1,2414.2,1926.1,1550.6,1092.3,836.36,673.4,486.08,342.02,228.28,171.28,114.27,85.764,68.656,48.86,34.208,22.856,17.156,11.427,8.5764,6.8656,4.886,3.4208,2.2856,1.7156,1.1427,0.85764,0.68656,0.4886,0.34208,0.17156,0.11427,0.068656,0.034208,0
5.2,2355.9,1872.6,1505.3,1059,810.32,652.4,470.96,331.24,221.09,165.87,110.66,83.048,66.472,47.32,33.135,22.137,16.615,11.066,8.3048,6.6472,4.732,3.3135,2.2137,1.6615,1.1066,0.83048,0.66472,0.4732,0.33135,0.16615,0.11066,0.066472,0.033135,0
5.3,2297.7,1819.2,1459.9,1025.6,784.28,631.4,455.84,320.46,213.89,160.47,107.04,80.332,64.288,45.78,32.063,21.417,16.075,10.704,8.0332,6.4288,4.578,3.2063,2.1417,1.6075,1.0704,0.80332,0.64288,0.4578,0.32063,0.16075,0.10704,0.064288,0.032063,0
5.4,2239.4,1765.7,1414.6,992.32,758.24,610.4,440.72,309.68,206.7,155.06,103.43,77.616,62.104,44.24,30.99,20.698,15.534,10.343,7.7616,6.2104,4.424,3.099,2.0698,1.5534,1.0343,0.77616,0.62104,0.4424,0.3099,0.15534,0.10343,0.062104,0.03099,0
5.5,2181.2,1712.2,1369.2,959,732.2,589.4,425.6,298.9,199.5,149.66,99.82,74.9,59.92,42.7,29.918,19.978,14.994,9.982,7.49,5.992,4.27,2.9918,1.9978,1.4994,0.9982,0.749,0.5992,0.427,0.29918,0.14994,0.09982,0.05992,0.029918,0
5.6,2123,1658.7,1323.8,925.68,706.16,568.4,410.48,288.12,192.3,144.26,96.208,72.184,57.736,41.16,28.846,19.258,14.454,9.6208,7.2184,5.7736,4.116,2.8846,1.9258,1.4454,0.96208,0.72184,0.57736,0.4116,0.28846,0.14454,0.096208,0.057736,0.028846,0
5.7,2064.7,1605.2,1278.5,892.36,680.12,547.4,395.36,277.34,185.11,138.85,92.596,69.468,55.552,39.62,27.773,18.539,13.913,9.2596,6.9468,5.5552,3.962,2.7773,1.8539,1.3913,0.92596,0.69468,0.55552,0.3962,0.27773,0.13913,0.092596,0.055552,0.027773,0
5.8,2006.5,1551.8,1233.1,859.04,654.08,526.4,380.24,266.56,177.91,133.45,88.984,66.752,53.368,38.08,26.701,17.819,13.373,8.8984,6.6752,5.3368,3.808,2.6701,1.7819,1.3373,0.88984,0.66752,0.53368,0.3808,0.26701,0.13373,0.088984,0.053368,0.026701,0
5.9,1948.2,1498.3,1187.8,825.72,628.04,505.4,365.12,255.78,170.72,128.04,85.372,64.036,51.184,36.54,25.628,17.1,12.832,8.5372,6.4036,5.1184,3.654,2.5628,1.71,1.2832,0.85372,0.64036,0.51184,0.3654,0.25628,0.12832,0.085372,0.051184,0.025628,0
6,1890,1444.8,1142.4,792.4,602,484.4,350,245,163.52,122.64,81.76,61.32,49,35,24.556,16.38,12.292,8.176,6.132,4.9,3.5,2.4556,1.638,1.2292,0.8176,0.6132,0.49,0.35,0.24556,0.12292,0.08176,0.049,0.024556,0
6.1,1849.1,1410.1,1113.8,771.96,586.32,471.8,340.68,238.5,159.21,119.39,79.604,59.696,47.712,34.079,23.906,15.946,11.964,7.9604,5.9696,4.7712,3.4079,2.3906,1.5946,1.1964,0.79604,0.59696,0.47712,0.34079,0.23906,0.11964,0.079604,0.047712,0.023906,0
6.2,1808.2,1375.4,1085.3,751.52,570.64,459.2,331.35,232.01,154.9,116.14,77.448,58.072,46.424,33.158,23.257,15.512,11.637,7.7448,5.8072,4.6424,3.3158,2.3257,1.5512,1.1637,0.77448,0.58072,0.46424,0.33158,0.23257,0.11637,0.077448,0.046424,0.023257,0
6.3,1767.4,1340.6,1056.7,731.08,554.96,446.6,322.03,225.51,150.58,112.9,75.292,56.448,45.136,32.236,22.607,15.078,11.309,7.5292,5.6448,4.5136,3.2236,2.2607,1.5078,1.1309,0.75292,0.56448,0.45136,0.32236,0.22607,0.11309,0.075292,0.045136,0.022607,0
6.4,1726.5,1305.9,1028.2,710.64,539.28,434,312.7,219.02,146.27,109.65,73.136,54.824,43.848,31.315,21.958,14.644,10.982,7.3136,5.4824,4.3848,3.1315,2.1958,1.4644,1.0982,0.73136,0.54824,0.43848,0.31315,0.21958,0.10982,0.073136,0.043848,0.021958,0
6.5,1685.6,1271.2,999.6,690.2,523.6,421.4,303.38,212.52,141.96,106.4,70.98,53.2,42.56,30.394,21.308,14.21,10.654,7.098,5.32,4.256,3.0394,2.1308,1.421,1.0654,0.7098,0.532,0.4256,0.30394,0.21308,0.10654,0.07098,0.04256,0.021308,0
6.6,1644.7,1236.5,971.04,669.76,507.92,408.8,294.06,206.02,137.65,103.15,68.824,51.576,41.272,29.473,20.658,13.776,10.326,6.8824,5.1576,4.1272,2.9473,2.0658,1.3776,1.0326,0.68824,0.51576,0.41272,0.29473,0.20658,0.10326,0.068824,0.041272,0.020658,0
6.7,1603.8,1201.8,942.48,649.32,492.24,396.2,284.73,199.53,133.34,99.904,66.668,49.952,39.984,28.552,20.009,13.342,9.9988,6.6668,4.9952,3.9984,2.8552,2.0009,1.3342,0.99988,0.66668,0.49952,0.39984,0.28552,0.20009,0.099988,0.066668,0.039984,0.020009,0
6.8,1563,1167,913.92,628.88,476.56,383.6,275.41,193.03,129.02,96.656,64.512,48.328,38.696,27.63,19.359,12.908,9.6712,6.4512,4.8328,3.8696,2.763,1.9359,1.2908,0.96712,0.64512,0.48328,0.38696,0.2763,0.19359,0.096712,0.064512,0.038696,0.019359,0
6.9,1522.1,1132.3,885.36,608.44,460.88,371,266.08,186.54,124.71,93.408,62.356,46.704,37.408,26.709,18.71,12.474,9.3436,6.2356,4.6704,3.7408,2.6709,1.871,1.2474,0.93436,0.62356,0.46704,0.37408,0.26709,0.1871,0.093436,0.062356,0.037408,0.01871,0
7,1481.2,1097.6,856.8,588,445.2,358.4,256.76,180.04,120.4,90.16,60.2,45.08,36.12,25.788,18.06,12.04,9.016,6.02,4.508,3.612,2.5788,1.806,1.204,0.9016,0.602,0.4508,0.3612,0.25788,0.1806,0.09016,0.0602,0.03612,0.01806,0
7.1,1451.5,1073.5,837.48,574.56,434.84,350.03,250.77,175.84,117.57,88.06,58.8,44.016,35.274,25.186,17.637,11.757,8.806,5.88,4.4016,3.5274,2.5186,1.7637,1.1757,0.8806,0.588,0.44016,0.35274,0.25186,0.17637,0.08806,0.0588,0.035274,0.017637,0
7.2,1421.8,1049.4,818.16,561.12,424.48,341.66,244.78,171.64,114.74,85.96,57.4,42.952,34.429,24.584,17.214,11.474,8.596,5.74,4.2952,3.4429,2.4584,1.7214,1.1474,0.8596,0.574,0.42952,0.34429,0.24584,0.17214,0.08596,0.0574,0.034429,0.017214,0
7.3,1392.2,1025.4,798.84,547.68,414.12,333.28,238.78,167.44,111.92,83.86,56,41.888,33.583,23.982,16.792,11.192,8.386,5.6,4.1888,3.3583,2.3982,1.6792,1.1192,0.8386,0.56,0.41888,0.33583,0.23982,0.16792,0.08386,0.056,0.033583,0.016792,0
7.4,1362.5,1001.3,779.52,534.24,403.76,324.91,232.79,163.24,109.09,81.76,54.6,40.824,32.738,23.38,16.369,10.909,8.176,5.46,4.0824,3.2738,2.338,1.6369,1.0909,0.8176,0.546,0.40824,0.32738,0.2338,0.16369,0.08176,0.0546,0.032738,0.016369,0
7.5,1332.8,977.2,760.2,520.8,393.4,316.54,226.8,159.04,106.26,79.66,53.2,39.76,31.892,22.778,15.946,10.626,7.966,5.32,3.976,3.1892,2.2778,1.5946,1.0626,0.7966,0.532,0.3976,0.31892,0.22778,0.15946,0.07966,0.0532,0.031892,0.015946,0
7.6,1303.1,953.12,740.88,507.36,383.04,308.17,220.81,154.84,103.43,77.56,51.8,38.696,31.046,22.176,15.523,10.343,7.756,5.18,3.8696,3.1046,2.2176,1.5523,1.0343,0.7756,0.518,0.38696,0.31046,0.22176,0.15523,0.07756,0.0518,0.031046,0.015523,0
7.7,1273.4,929.04,721.56,493.92,372.68,299.8,214.82,150.64,100.6,75.46,50.4,37.632,30.201,21.574,15.1,10.06,7.546,5.04,3.7632,3.0201,2.1574,1.51,1.006,0.7546,0.504,0.37632,0.30201,0.21574,0.151,0.07546,0.0504,0.030201,0.0151,0
7.8,1243.8,904.96,702.24,480.48,362.32,291.42,208.82,146.44,97.776,73.36,49,36.568,29.355,20.972,14.678,9.7776,7.336,4.9,3.6568,2.9355,2.0972,1.4678,0.97776,0.7336,0.49,0.36568,0.29355,0.20972,0.14678,0.07336,0.049,0.029355,0.014678,0
7.9,1214.1,880.88,682.92,467.04,351.96,283.05,202.83,142.24,94.948,71.26,47.6,35.504,28.51,20.37,14.255,9.4948,7.126,4.76,3.5504,2.851,2.037,1.4255,0.94948,0.7126,0.476,0.35504,0.2851,0.2037,0.14255,0.07126,0.0476,0.02851,0.014255,0
8,1184.4,856.8,663.6,453.6,341.6,274.68,196.84,138.04,92.12,69.16,46.2,34.44,27.664,19.768,13.832,9.212,6.916,4.62,3.444,2.7664,1.9768,1.3832,0.9212,0.6916,0.462,0.3444,0.27664,0.19768,0.13832,0.06916,0.0462,0.027664,0.013832,0
8.1,1162.6,840,650.16,444.08,334.54,268.97,192.72,135.16,90.188,67.704,45.22,33.729,27.084,19.354,13.541,9.0188,6.7704,4.522,3.3729,2.7084,1.9354,1.3541,0.90188,0.67704,0.4522,0.33729,0.27084,0.19354,0.13541,0.067704,0.04522,0.027084,0.013541,0
8.2,1140.7,823.2,636.72,434.56,327.49,263.26,188.61,132.27,88.256,66.248,44.24,33.018,26.505,18.939,13.25,8.8256,6.6248,4.424,3.3018,2.6505,1.8939,1.325,0.88256,0.66248,0.4424,0.33018,0.26505,0.18939,0.1325,0.066248,0.04424,0.026505,0.01325,0
8.3,1118.9,806.4,623.28,425.04,320.43,257.54,184.49,129.39,86.324,64.792,43.26,32.306,25.925,18.525,12.958,8.6324,6.4792,4.326,3.2306,2.5925,1.8525,1.2958,0.86324,0.64792,0.4326,0.32306,0.25925,0.18525,0.12958,0.064792,0.04326,0.025925,0.012958,0
8.4,1097,789.6,609.84,415.52,313.38,251.83,180.38,126.5,84.392,63.336,42.28,31.595,25.346,18.11,12.667,8.4392,6.3336,4.228,3.1595,2.5346,1.811,1.2667,0.84392,0.63336,0.4228,0.31595,0.25346,0.1811,0.12667,0.063336,0.04228,0.025346,0.012667,0
8.5,1075.2,772.8,596.4,406,306.32,246.12,176.26,123.62,82.46,61.88,41.3,30.884,24.766,17.696,12.376,8.246,6.188,4.13,3.0884,2.4766,1.7696,1.2376,0.8246,0.6188,0.413,0.30884,0.24766,0.17696,0.12376,0.06188,0.0413,0.024766,0.012376,0
