# 1
# 1e9
# 1
# 360.
# 351
1.486	0
1.508	2.689E-07
1.53	3.9602E-07
1.552	5.8081E-07
1.574	8.4825E-07
1.596	1.2337E-06
1.618	1.7867E-06
1.64	2.5767E-06
1.662	3.7006E-06
1.684	5.2925E-06
1.706	7.5374E-06
1.728	1.069E-05
1.75	1.5097E-05
1.772	2.1232E-05
1.794	2.9734E-05
1.816	4.1468E-05
1.838	5.7591E-05
1.86	7.9646E-05
1.882	0.00010969
1.904	0.00015043
1.926	0.00020544
1.948	0.00027939
1.97	0.00037837
1.992	0.00051028
2.014	0.00068529
2.036	0.00091647
2.058	0.0012205
2.08	0.0016186
2.102	0.0021376
2.124	0.0028111
2.146	0.0036815
2.168	0.0048011
2.19	0.0062349
2.212	0.0080632
2.234	0.010384
2.256	0.013317
2.278	0.017006
2.3	0.021627
2.322	0.027388
2.344	0.034539
2.366	0.043375
2.388	0.054243
2.41	0.06755
2.432	0.083769
2.454	0.10345
2.476	0.12722
2.498	0.15579
2.52	0.18999
2.542	0.23072
2.564	0.27901
2.586	0.33599
2.608	0.40292
2.63	0.48116
2.652	0.57219
2.674	0.67759
2.696	0.79906
2.718	0.93835
2.74	1.0973
2.762	1.2778
2.784	1.4818
2.806	1.7112
2.828	1.9678
2.85	2.2534
2.872	2.5696
2.894	2.918
2.916	3.2998
2.938	3.7159
2.96	4.1669
2.982	4.6531
3.004	5.1743
3.026	5.7298
3.048	6.3184
3.07	6.9384
3.092	7.5872
3.114	8.262
3.136	8.9592
3.158	9.6745
3.18	10.403
3.202	11.14
3.224	11.879
3.246	12.614
3.268	13.339
3.29	14.046
3.312	14.729
3.334	15.38
3.356	15.993
3.378	16.561
3.4	17.077
3.422	17.535
3.444	17.931
3.466	18.258
3.488	18.514
3.51	18.695
3.532	18.799
3.554	18.824
3.576	18.77
3.598	18.638
3.62	18.43
3.642	18.147
3.664	17.795
3.686	17.376
3.708	16.896
3.73	16.36
3.752	15.775
3.774	15.147
3.796	14.484
3.818	13.791
3.84	13.077
3.862	12.348
3.884	11.611
3.906	10.872
3.928	10.137
3.95	9.413
3.972	8.704
3.994	8.0149
4.016	7.35
4.038	6.7127
4.06	6.1061
4.082	5.5329
4.104	4.9956
4.126	4.4963
4.148	4.0375
4.17	3.6221
4.192	3.2541
4.214	2.9392
4.236	2.686
4.258	2.5075
4.28	2.4233
4.302	2.4627
4.324	2.6684
4.346	3.1021
4.368	3.8501
4.39	5.0305
4.412	6.7992
4.434	9.3542
4.456	12.936
4.478	17.822
4.5	24.31
4.522	32.691
4.544	43.218
4.566	56.053
4.588	71.226
4.61	88.588
4.632	107.79
4.654	128.26
4.676	149.26
4.698	169.91
4.72	189.3
4.742	206.55
4.764	220.93
4.786	231.92
4.808	239.27
4.83	242.99
4.852	243.31
4.874	240.64
4.896	235.49
4.918	228.38
4.94	219.78
4.962	210.11
4.984	199.66
5.006	188.67
5.028	177.29
5.05	165.65
5.072	153.87
5.094	142.08
5.116	130.42
5.138	119.07
5.16	108.23
5.182	98.071
5.204	88.775
5.226	80.49
5.248	73.323
5.27	67.341
5.292	62.563
5.314	58.962
5.336	56.472
5.358	54.988
5.38	54.382
5.402	54.505
5.424	55.194
5.446	56.287
5.468	57.623
5.49	59.048
5.512	60.426
5.534	61.636
5.556	62.579
5.578	63.177
5.6	63.378
5.622	63.151
5.644	62.49
5.666	61.407
5.688	59.936
5.71	58.125
5.732	56.034
5.754	53.735
5.776	51.302
5.798	48.811
5.82	46.338
5.842	43.953
5.864	41.715
5.886	39.677
5.908	37.879
5.93	36.348
5.952	35.099
5.974	34.134
5.996	33.446
6.018	33.018
6.04	32.826
6.062	32.841
6.084	33.031
6.106	33.366
6.128	33.815
6.15	34.354
6.172	34.961
6.194	35.625
6.216	36.339
6.238	37.103
6.26	37.924
6.282	38.816
6.304	39.796
6.326	40.882
6.348	42.095
6.37	43.453
6.392	44.97
6.414	46.656
6.436	48.513
6.458	50.535
6.48	52.708
6.502	55.009
6.524	57.407
6.546	59.862
6.568	62.331
6.59	64.764
6.612	67.112
6.634	69.322
6.656	71.349
6.678	73.149
6.7	74.685
6.722	75.93
6.744	76.866
6.766	77.484
6.788	77.785
6.81	77.78
6.832	77.488
6.854	76.933
6.876	76.147
6.898	75.163
6.92	74.014
6.942	72.735
6.964	71.356
6.986	69.904
7.008	68.402
7.03	66.868
7.052	65.318
7.074	63.762
7.096	62.21
7.118	60.67
7.14	59.154
7.162	57.673
7.184	56.245
7.206	54.891
7.228	53.638
7.25	52.519
7.272	51.569
7.294	50.827
7.316	50.329
7.338	50.111
7.36	50.203
7.382	50.625
7.404	51.387
7.426	52.483
7.448	53.893
7.47	55.58
7.492	57.492
7.514	59.562
7.536	61.71
7.558	63.852
7.58	65.898
7.602	67.759
7.624	69.355
7.646	70.62
7.668	71.501
7.69	71.968
7.712	72.013
7.734	71.651
7.756	70.918
7.778	69.869
7.8	68.573
7.822	67.11
7.844	65.562
7.866	64.009
7.888	62.523
7.91	61.163
7.932	59.977
7.954	58.995
7.976	58.233
7.998	57.695
8.02	57.377
8.042	57.266
8.064	57.349
8.086	57.613
8.108	58.044
8.13	58.631
8.152	59.36
8.174	60.216
8.196	61.178
8.218	62.216
8.24	63.291
8.262	64.355
8.284	65.349
8.306	66.215
8.328	66.891
8.35	67.324
8.372	67.473
8.394	67.317
8.416	66.857
8.438	66.12
8.46	65.155
8.482	64.034
8.504	62.842
8.526	61.67
8.548	60.608
8.57	59.73
8.592	59.092
8.614	58.718
8.636	58.603
8.658	58.71
8.68	58.973
8.702	59.304
8.724	59.602
8.746	59.768
8.768	59.71
8.79	59.358
8.812	58.667
8.834	57.629
8.856	56.267
8.878	54.635
8.9	52.813
8.922	50.895
8.944	48.982
8.966	47.172
8.988	45.545
9.01	44.165
9.032	43.066
9.054	42.256
9.076	41.719
9.098	41.413
9.12	41.284
9.142	41.265
9.164	41.289
9.186	41.294
