289,10,idxs
14,150.04,70.41,39.84,30.32,16.4,12.55,6.13,2.9,2.16,4.28
15,130.03,60.07,33.11,25.25,13.18,10.1,4.63,1.99,1.43,3.72
16,113.02,51.63,27.68,21.13,10.59,8.12,3.47,1.32,0.91,3.28
17,99.01,44.59,23.16,17.74,8.5,6.52,2.55,0.81,0.53,2.91
18,86.99,38.74,19.43,14.93,6.79,5.2,1.82,0.42,0.25,2.59
19,76.98,33.8,16.4,12.57,5.38,4.12,1.24,0.13,0.05,2.33
20,68.47,29.55,13.77,10.58,4.22,3.22,0.79,0,0,2.1
21,61.15,25.91,11.54,8.9,3.27,2.47,0.42,0,0,1.91
22,54.84,22.86,9.71,7.46,2.47,1.85,0.15,0,0,1.74
23,49.33,20.11,8.08,6.22,1.81,1.33,0,0,0,1.6
24,44.51,17.66,6.75,5.16,1.27,0.9,0,0,0,1.47
25,40.2,15.61,5.54,4.25,0.81,0.54,0,0,0,1.36
26,36.48,13.76,4.52,3.46,0.44,0.24,0,0,0,1.25
27,33.07,12.12,3.65,2.77,0.13,0,0,0,0,1.16
28,30.05,10.67,2.89,2.18,0,0,0,0,0,1.08
29,27.34,9.32,2.25,1.66,0,0,0,0,0,1.01
30,24.93,8.17,1.68,1.21,0,0,0,0,0,0.95
31,22.71,7.13,1.19,0.83,0,0,0,0,0,0.89
32,20.7,6.17,0.77,0.49,0,0,0,0,0,0.83
33,18.99,5.33,0.41,0.2,0,0,0,0,0,0.79
34,17.27,4.57,0.1,0,0,0,0,0,0,0.74
35,15.76,3.88,0,0,0,0,0,0,0,0.7
36,14.45,3.25,0,0,0,0,0,0,0,0.66
37,13.14,2.68,0,0,0,0,0,0,0,0.63
38,12.03,2.18,0,0,0,0,0,0,0,0.6
39,10.92,1.71,0,0,0,0,0,0,0,0.57
40,9.91,1.29,0,0,0,0,0,0,0,0.54
41,9,0.92,0,0,0,0,0,0,0,0.5
42,8.19,0.58,0,0,0,0,0,0,0,0.47
43,7.38,0.26,0,0,0,0,0,0,0,0.44
44,6.68,0,0,0,0,0,0,0,0,0.41
45,6.07,0,0,0,0,0,0,0,0,0.39
46,5.41,0,0,0,0,0,0,0,0,0.36
47,4.83,0,0,0,0,0,0,0,0,0.34
48,4.29,0,0,0,0,0,0,0,0,0.32
49,3.8,0,0,0,0,0,0,0,0,0.3
50,3.33,0,0,0,0,0,0,0,0,0.29
51,2.9,0,0,0,0,0,0,0,0,0.27
52,2.51,0,0,0,0,0,0,0,0,0.26
53,2.13,0,0,0,0,0,0,0,0,0.24
54,1.78,0,0,0,0,0,0,0,0,0.23
55,1.46,0,0,0,0,0,0,0,0,0.22
56,1.16,0,0,0,0,0,0,0,0,0.21
57,0.88,0,0,0,0,0,0,0,0,0.2
58,0.62,0,0,0,0,0,0,0,0,0.19
59,0.39,0,0,0,0,0,0,0,0,0.18
60,0.16,0,0,0,0,0,0,0,0,0.17
61,0,0,0,0,0,0,0,0,0,0.17
62,0,0,0,0,0,0,0,0,0,0.16
63,0,0,0,0,0,0,0,0,0,0.15
64,0,0,0,0,0,0,0,0,0,0.15
65,0,0,0,0,0,0,0,0,0,0.14
66,0,0,0,0,0,0,0,0,0,0.13
67,0,0,0,0,0,0,0,0,0,0.13
68,0,0,0,0,0,0,0,0,0,0.12
69,0,0,0,0,0,0,0,0,0,0.12
70,0,0,0,0,0,0,0,0,0,0.11
71,0,0,0,0,0,0,0,0,0,0.11
72,0,0,0,0,0,0,0,0,0,0.11
73,0,0,0,0,0,0,0,0,0,0.1
74,0,0,0,0,0,0,0,0,0,0.1
75,0,0,0,0,0,0,0,0,0,0.1
76,0,0,0,0,0,0,0,0,0,0.09
77,0,0,0,0,0,0,0,0,0,0.09
78,0,0,0,0,0,0,0,0,0,0.09
79,0,0,0,0,0,0,0,0,0,0.08
80,0,0,0,0,0,0,0,0,0,0.08
81,0,0,0,0,0,0,0,0,0,0.08
82,0,0,0,0,0,0,0,0,0,0.08
83,0,0,0,0,0,0,0,0,0,0.07
84,0,0,0,0,0,0,0,0,0,0.07
85,0,0,0,0,0,0,0,0,0,0.07
86,0,0,0,0,0,0,0,0,0,0.07
87,0,0,0,0,0,0,0,0,0,0.07
88,0,0,0,0,0,0,0,0,0,0.06
89,0,0,0,0,0,0,0,0,0,0.06
90,0,0,0,0,0,0,0,0,0,0.06
91,0,0,0,0,0,0,0,0,0,0.06
92,0,0,0,0,0,0,0,0,0,0.06
93,0,0,0,0,0,0,0,0,0,0.06
94,0,0,0,0,0,0,0,0,0,0.06
95,0,0,0,0,0,0,0,0,0,0.05
96,0,0,0,0,0,0,0,0,0,0.05
97,0,0,0,0,0,0,0,0,0,0.05
98,0,0,0,0,0,0,0,0,0,0.05
99,0,0,0,0,0,0,0,0,0,0.05
100,0,0,0,0,0,0,0,0,0,0.05
101,0,0,0,0,0,0,0,0,0,0.05
102,0,0,0,0,0,0,0,0,0,0.05
103,0,0,0,0,0,0,0,0,0,0.05
104,0,0,0,0,0,0,0,0,0,0.04
105,0,0,0,0,0,0,0,0,0,0.04
106,0,0,0,0,0,0,0,0,0,0.04
107,0,0,0,0,0,0,0,0,0,0.04
108,0,0,0,0,0,0,0,0,0,0.04
109,0,0,0,0,0,0,0,0,0,0.04
110,0,0,0,0,0,0,0,0,0,0.04
111,0,0,0,0,0,0,0,0,0,0.04
112,0,0,0,0,0,0,0,0,0,0.04
113,0,0,0,0,0,0,0,0,0,0.04
114,0,0,0,0,0,0,0,0,0,0.04
115,0,0,0,0,0,0,0,0,0,0.04
116,0,0,0,0,0,0,0,0,0,0.04
117,0,0,0,0,0,0,0,0,0,0.03
118,0,0,0,0,0,0,0,0,0,0.03
119,0,0,0,0,0,0,0,0,0,0.03
120,0,0,0,0,0,0,0,0,0,0.03
121,0,0,0,0,0,0,0,0,0,0.03
122,0,0,0,0,0,0,0,0,0,0.03
123,0,0,0,0,0,0,0,0,0,0.03
124,0,0,0,0,0,0,0,0,0,0.03
125,0,0,0,0,0,0,0,0,0,0.03
126,0,0,0,0,0,0,0,0,0,0.03
127,0,0,0,0,0,0,0,0,0,0.03
128,0,0,0,0,0,0,0,0,0,0.03
129,0,0,0,0,0,0,0,0,0,0.03
130,0,0,0,0,0,0,0,0,0,0.03
131,0,0,0,0,0,0,0,0,0,0.03
132,0,0,0,0,0,0,0,0,0,0.03
133,0,0,0,0,0,0,0,0,0,0.03
134,0,0,0,0,0,0,0,0,0,0.03
135,0,0,0,0,0,0,0,0,0,0.03
136,0,0,0,0,0,0,0,0,0,0.03
137,0,0,0,0,0,0,0,0,0,0.03
138,0,0,0,0,0,0,0,0,0,0.03
139,0,0,0,0,0,0,0,0,0,0.03
140,0,0,0,0,0,0,0,0,0,0.03
141,0,0,0,0,0,0,0,0,0,0.03
142,0,0,0,0,0,0,0,0,0,0.03
143,0,0,0,0,0,0,0,0,0,0.03
144,0,0,0,0,0,0,0,0,0,0.03
145,0,0,0,0,0,0,0,0,0,0.02
146,0,0,0,0,0,0,0,0,0,0.02
147,0,0,0,0,0,0,0,0,0,0.02
148,0,0,0,0,0,0,0,0,0,0.02
149,0,0,0,0,0,0,0,0,0,0.02
150,0,0,0,0,0,0,0,0,0,0.02
151,0,0,0,0,0,0,0,0,0,0.02
152,0,0,0,0,0,0,0,0,0,0.02
153,0,0,0,0,0,0,0,0,0,0.02
154,0,0,0,0,0,0,0,0,0,0.02
155,0,0,0,0,0,0,0,0,0,0.02
156,0,0,0,0,0,0,0,0,0,0.02
157,0,0,0,0,0,0,0,0,0,0.02
158,0,0,0,0,0,0,0,0,0,0.02
159,0,0,0,0,0,0,0,0,0,0.02
160,0,0,0,0,0,0,0,0,0,0.02
161,0,0,0,0,0,0,0,0,0,0.02
162,0,0,0,0,0,0,0,0,0,0.02
163,0,0,0,0,0,0,0,0,0,0.02
164,0,0,0,0,0,0,0,0,0,0.02
165,0,0,0,0,0,0,0,0,0,0.02
166,0,0,0,0,0,0,0,0,0,0.02
167,0,0,0,0,0,0,0,0,0,0.02
168,0,0,0,0,0,0,0,0,0,0.02
169,0,0,0,0,0,0,0,0,0,0.02
170,0,0,0,0,0,0,0,0,0,0.02
171,0,0,0,0,0,0,0,0,0,0.02
172,0,0,0,0,0,0,0,0,0,0.02
173,0,0,0,0,0,0,0,0,0,0.02
174,0,0,0,0,0,0,0,0,0,0.02
175,0,0,0,0,0,0,0,0,0,0.02
176,0,0,0,0,0,0,0,0,0,0.02
177,0,0,0,0,0,0,0,0,0,0.02
178,0,0,0,0,0,0,0,0,0,0.02
179,0,0,0,0,0,0,0,0,0,0.02
180,0,0,0,0,0,0,0,0,0,0.02
