# 1
# 1e9
# 1
# 360.
# 3377
12.58	0
12.61	2.67029015499975
12.64	10.6811597199999
12.66	16.0217394299998
12.69	24.0326089949999
12.71	29.3731887050003
12.74	37.38405827
12.77	45.3949278349996
12.79	50.7355075449996
12.82	58.7463771100001
12.84	64.0869568199996
12.87	72.0978263849997
12.9	80.1086959499999
12.92	85.4492756599998
12.95	93.4601452249995
12.97	98.8007249349998
13	106.8115945
13.02	112.15217421
13.05	120.163043775
13.08	128.17391334
13.1	133.51449305
13.13	141.525362615
13.15	146.865942325
13.18	154.87681189
13.21	162.887681455
13.23	168.228261165
13.26	176.23913073
13.28	181.57971044
13.31	189.590580005
13.34	197.60144957
13.36	202.94202928
13.39	210.952898845
13.41	216.293478555
13.44	224.30434812
13.47	232.315217685
13.49	237.655797395
13.52	245.66666696
13.54	251.007246669999
13.57	259.018116235
13.59	264.358695945
13.62	272.36956551
13.65	280.380435075
13.67	285.721014785
13.7	293.73188435
13.72	299.07246406
13.75	307.083333625
13.78	315.094203189999
13.8	320.4347829
13.83	328.445652465
13.85	333.786232175
13.88	341.79710174
13.91	349.807971305
13.93	355.148551015
13.96	363.15942058
13.98	368.50000029
14.01	376.510869855
14.03	381.851449565
14.06	389.86231913
14.09	397.873188695
14.11	403.213768405
14.14	411.22463797
14.16	416.56521768
14.19	424.576087245
14.22	432.58695681
14.24	437.92753652
14.27	445.938406085
14.29	451.278985795
14.32	459.28985536
14.35	467.300724925
14.37	472.641304634999
14.4	480.6521742
14.42	485.99275391
14.45	494.003623475
14.47	499.344203185
14.5	507.35507275
14.53	515.365942315
14.55	520.706522025
14.58	528.71739159
14.6	534.0579713
14.63	542.068840865
14.66	550.07971043
14.68	555.42029014
14.71	563.431159705
14.73	568.771739415
14.76	576.78260898
14.79	584.793478545
14.81	590.134058255
14.84	598.14492782
14.86	603.48550753
14.89	611.496377095
14.92	619.50724666
14.94	624.847826369999
14.97	632.858695935
14.99	638.199275645
15.02	646.21014521
15.04	651.55072492
15.07	659.561594485
15.1	667.57246405
15.12	672.91304376
15.15	680.923913325
15.17	686.264493035
15.2	694.275362599999
15.23	702.286232165
15.25	707.626811875
15.28	715.63768144
15.3	720.97826115
15.33	728.989130715
15.36	737
15.38	751
15.41	734
15.43	709
15.46	726
15.48	745
15.51	736
15.54	723
15.56	729
15.59	714
15.61	793
15.64	758
15.67	761
15.69	707
15.72	753
15.74	741
15.77	754
15.8	718
15.82	743
15.85	770
15.87	752
15.9	735
15.92	719
15.95	745
15.98	746
16	776
16.03	754
16.05	766
16.08	802
16.11	758
16.13	776
16.16	717
16.18	699
16.21	774
16.24	748
16.26	752
16.29	745
16.31	797
16.34	790
16.37	769
16.39	733
16.42	766
16.44	769
16.47	755
16.49	774
16.52	755
16.55	734
16.57	781
16.6	774
16.62	806
16.65	766
16.68	767
16.7	814
16.73	804
16.75	839
16.78	775
16.81	767
16.83	786
16.86	785
16.88	818
16.91	793
16.93	826
16.96	809
16.99	790
17.01	796
17.04	834
17.06	787
17.09	799
17.12	843
17.14	766
17.17	817
17.19	790
17.22	807
17.25	803
17.27	796
17.3	809
17.32	770
17.35	750
17.38	788
17.4	813
17.43	811
17.45	780
17.48	780
17.5	767
17.53	797
17.56	808
17.58	799
17.61	830
17.63	804
17.66	822
17.69	772
17.71	802
17.74	806
17.76	799
17.79	810
17.82	798
17.84	799
17.87	774
17.89	772
17.92	771
17.94	794
17.97	802
18	790
18.02	809
18.05	843
18.07	824
18.1	830
18.13	770
18.15	806
18.18	821
18.2	787
18.23	760
18.26	845
18.28	805
18.31	805
18.33	770
18.36	774
18.38	821
18.41	783
18.44	786
18.46	787
18.49	739
18.51	748
18.54	706
18.57	760
18.59	782
18.62	790
18.64	725
18.67	778
18.7	796
18.72	772
18.75	740
18.77	782
18.8	781
18.83	738
18.85	820
18.88	732
18.9	731
18.93	759
18.95	771
18.98	752
19.01	761
19.03	749
19.06	747
19.08	766
19.11	765
19.14	761
19.16	785
19.19	749
19.21	762
19.24	763
19.27	750
19.29	733
19.32	735
19.34	735
19.37	755
19.39	699
19.42	775
19.45	763
19.47	747
19.5	754
19.52	742
19.55	704
19.58	778
19.6	789
19.63	725
19.65	745
19.68	737
19.71	740
19.73	730
19.76	743
19.78	721
19.81	714
19.84	695
19.86	678
19.89	710
19.91	703
19.94	719
19.96	709
19.99	678
20.02	773
20.04	728
20.07	683
20.09	680
20.12	675
20.15	741
20.17	699
20.2	706
20.22	684
20.25	722
20.28	697
20.3	734
20.33	695
20.35	669
20.38	737
20.4	714
20.43	669
20.46	695
20.48	698
20.51	682
20.53	724
20.56	729
20.59	696
20.61	686
20.64	676
20.66	693
20.69	701
20.72	651
20.74	693
20.77	643
20.79	653
20.82	659
20.84	658
20.87	657
20.9	638
20.92	699
20.95	666
