30,0,0.658,2.562,0,0
40,0.859639204747314,0.56,3.08,0,0
50,1.89507014697195,0.56,3.1638816664,0,0.0001183336
70,3.45636897431992,0.476,3.1038042,0,0.0041958
100,5.11141242547649,0.42,2.81210664,0,0.01589336
150,6.99285204788568,0.3612,2.37826176,0,0.02693824
200,8.32775470398102,0.3248,2.06148096,0,0.03011904
300,10.2091943263902,0.2772,1.639596,0,0.029204
400,11.5440969824856,0.2464,1.36282944,0,0.02597056
500,12.5795279247102,0.224,1.17467168,0,0.02372832
700,14.1408267520582,0.1904,0.917741570400292,0.003301629599708,0.0197568
1000,15.7958702032147,0.1596,0.698247234693039,0.002783165306961,0.0157696
2000,19.0122124817193,0.1008,0.395194172232737,0.001873827767263,0.008932
3000,20.8936521041285,0.0756,0.277876271194772,0.001440528805228,0.0062832
5000,23.2639857024484,0.05124,0.175618374550634,0.001008425449366,0.0039732
10000,26.480327980953,0.02884,0.093048428590445,0.000604851409555,0.00210672
15000,28.3617676033622,0.020298664629635,0.065939665148077,0.000457916240642,0.001493606125309
20000,29.6966702594575,0.01584601613055,0.051742659447529,0.000375640867488,0.00117239530361
30000,31.5781098818667,0.01116887080651,0.036982195240619,0.000284930826933,0.000838319809291
40000,32.913012537962,0.008725699538204,0.029316273017774,0.00023512630665,0.000664755404026
50000,33.9484434801867,0.007265009408979,0.024605703104889,0.000203376446149,0.000558077454113
100000,37.1647857586912,0.004232533975164,0.014856340493199,0.000134115356036,0.000337208618285
150000,39.0462253811004,0.003179889890038,0.011499557213992,0.000108944454024,0.000261131939362
200000,40.3811280371958,0.002658841985212,0.009809721820964,9.60440348264418E-05,0.000222829088781
300000,42.262567659605,0.00214995688782,0.008139300299136,8.3327613787797E-05,0.000184967090066
400000,43.5974703157003,0.001910537174602,0.007331160613906,7.73809211279044E-05,0.000166654308559
500000,44.6329012579249,0.001776161986021,0.006868325849883,7.41874670787059E-05,0.00015617105621
1000000,47.8492435364295,0.001559737820866,0.006058708688893,7.00828617016342E-05,0.000137866476598
1500000,49.7306831588387,0.001503590549885,0.005873486155327,7.05749671595828E-05,0.000133710986395
2000000,51.065585814934,0.001466494756035,0.005808374534976,7.16425735032026E-05,0.000132270323504
3000000,52.9470254373432,0.001429998645485,0.005758780879711,7.36179638697404E-05,0.000131199155991
4000000,54.2819280934385,0.001408463864434,0.005724109169793,7.50006417416115E-05,0.000130450322959
5000000,55.3173590356632,0.00139348715844,0.005718465028028,7.63423675349203E-05,0.000130353540595
6000000,56.1633677158477,0.001382031669769,0.005714643259374,7.7447780342676E-05,0.000130292436476
#E,Add-Av Eloss,Exc (e-20 m2),Ion-single (e-20 m2),K-shel_ion (e-20 m2),Ion-double (e-20 m2)
