#dxs10keV
163 , 4.844E-06
164 , 4.564E-06
165 , 4.256E-06
166 , 4.256E-06
167 , 4.536E-06
168 , 4.816E-06
169 , 4.648E-06
170 , 4.284E-06
171 , 4.032E-06
172 , 4.256E-06
173 , 4.704E-06
174 , 4.872E-06
175 , 4.48E-06
176 , 3.892E-06
177 , 3.864E-06
178 , 4.452E-06
179 , 5.6E-06
180 , 6.3E-06
