0.9 eV
	121	0.3696	0.4116
	122	0.3668	0.406
	123	0.3612	0.4004
	124	0.3584	0.3948
	125	0.3528	0.3892
	126	0.35	0.3836
	127	0.3444	0.3808
	128	0.3416	0.3752
	129	0.3388	0.3696
	130	0.3332	0.3668
	131	0.3304	0.3612
	132	0.3276	0.3584
	133	0.322	0.3528
	134	0.3192	0.35
	135	0.3164	0.3444
	136	0.3136	0.3416
	137	0.3108	0.3388
	138	0.308	0.336
	139	0.3052	0.3304
	140	0.3024	0.3276
	141	0.2996	0.3248
	142	0.2968	0.322
	143	0.294	0.3192
	144	0.2912	0.3164
	145	0.2912	0.3136
	146	0.2884	0.3108
	147	0.2856	0.308
	148	0.2828	0.3052
	149	0.2828	0.3052
	150	0.28	0.3024
	151	0.27832	0.30128
	152	0.27664	0.29736
	153	0.27496	0.29624
	154	0.27328	0.29512
	155	0.27188	0.29372
	156	0.27048	0.29232
	157	0.26908	0.28812
	158	0.26796	0.28924
	159	0.26684	0.28756
	160	0.26572	0.28588
	161	0.2646	0.2842
	162	0.26348	0.28252
	163	0.26264	0.28056
	164	0.2618	0.2814
	165	0.26096	0.27944
	166	0.26012	0.27748
	167	0.25956	0.27804
	168	0.259	0.2758
	169	0.25816	0.27664
	170	0.25788	0.27412
	171	0.25732	0.27468
	172	0.25676	0.27524
	173	0.25648	0.27272
	174	0.2562	0.273
	175	0.25592	0.27328
	176	0.25564	0.27356
	177	0.25564	0.27356
	178	0.25564	0.27356
	179	0.25536	0.27104
	180	0.25536	0.27104
1.5 eV
	0	2.73	109197.27
	1	2.7272	5597.2728
	2	2.716	1453.284
	3	2.6992	649.7008
	4	2.6796	366.9204
	5	2.6516	235.3484
	6	2.6208	163.4192
	7	2.5872	120.3328
	8	2.5536	92.0864
	9	2.5144	72.8056
	10	2.4752	59.1248
	11	2.436	48.804
	12	2.394	41.006
	13	2.3548	34.8852
	14	2.3128	30.1672
	15	2.2708	26.2892
	16	2.2288	23.1672
	17	2.1868	20.5212
	18	2.1448	18.3232
	19	2.1	16.464
	20	2.0552	14.8848
	21	2.0104	13.5016
	22	1.9684	12.3116
	23	1.9236	11.2924
	24	1.8788	10.3852
	25	1.8368	9.5872
	26	1.792	8.876
	27	1.75	8.246
	28	1.708	7.672
	29	1.6688	7.1512
	30	1.6268	6.6892
	31	1.5876	6.2804
	32	1.5484	5.8996
	33	1.512	5.572
	34	1.4728	5.2472
	35	1.4364	4.9476
	36	1.4	4.704
	37	1.3636	4.4604
	38	1.33	4.242
	39	1.2964	4.0236
	40	1.2628	3.8332
	41	1.2292	3.6708
	42	1.1984	3.5056
	43	1.1676	3.3404
	44	1.1368	3.2032
	45	1.1088	3.0632
	46	1.078	2.926
	47	1.05	2.814
	48	1.0248	2.6992
	49	0.9968	2.5592
	50	0.9688	2.3912
	51	0.9436	2.2764
	52	0.9184	2.1616
	53	0.8932	2.0468
	54	0.8708	1.9292
	55	0.8456	1.8424
	56	0.8232	1.7528
	57	0.8008	1.6716
	58	0.7784	1.5932
	59	0.7588	1.5204
	60	0.7364	1.4532
	61	0.7168	1.3888
	62	0.6972	1.3272
	63	0.6776	1.2712
	64	0.658	1.2208
	65	0.6412	1.1704
	66	0.6216	1.1228
	67	0.6048	1.0808
	68	0.588	1.0388
	69	0.5712	0.9996
	70	0.5544	0.9632
	71	0.5404	0.9268
	72	0.5236	0.8932
	73	0.5096	0.8624
	74	0.4956	0.8316
	75	0.4788	0.8036
	76	0.4676	0.7784
	77	0.4536	0.7532
	78	0.4396	0.728
	79	0.4284	0.7056
	80	0.4144	0.6832
	81	0.4032	0.6636
	82	0.392	0.644
	83	0.3808	0.6244
	84	0.3696	0.6048
	85	0.3584	0.588
	86	0.35	0.5712
	87	0.3388	0.5572
	88	0.3304	0.5404
	89	0.3192	0.5264
	90	0.3108	0.5124
	91	0.3024	0.5012
	92	0.294	0.4872
	93	0.2856	0.476
	94	0.2772	0.4648
	95	0.26936	0.45304
	96	0.2618	0.441
	97	0.25452	0.43148
	98	0.24724	0.42196
	99	0.24052	0.41188
	100	0.2338	0.4046
	101	0.22736	0.39424
	102	0.22092	0.38668
	103	0.21476	0.37884
	104	0.20888	0.37072
	105	0.20328	0.36232
	106	0.19768	0.35672
	107	0.19236	0.35084
	108	0.18732	0.34188
	109	0.18228	0.33572
	110	0.1778	0.329
	111	0.17304	0.32536
	112	0.16856	0.31864
	113	0.16436	0.31164
	114	0.16044	0.30716
	115	0.15652	0.30268
	116	0.1526	0.2982
	117	0.14896	0.29344
	118	0.1456	0.2884
	119	0.14224	0.28336
	120	0.13888	0.27832
	121	0.1358	0.2758
	122	0.13272	0.27048
	123	0.12992	0.26768
	124	0.1274	0.2646
	125	0.1246	0.259
	126	0.12208	0.25592
	127	0.11984	0.25256
	128	0.11732	0.24948
	129	0.11508	0.24612
	130	0.11312	0.24248
	131	0.11116	0.24164
	132	0.1092	0.238
	133	0.10724	0.23436
	134	0.10528	0.23352
	135	0.1036	0.2296
	136	0.10192	0.22848
	137	0.10024	0.22456
	138	0.09884	0.22316
	139	0.09744	0.22176
	140	0.09604	0.21756
	141	0.09464	0.21616
	142	0.09324	0.21476
	143	0.09212	0.21308
	144	0.091	0.2114
	145	0.08988	0.20972
	146	0.08876	0.20804
	147	0.08764	0.20636
	148	0.0868	0.2044
	149	0.08568	0.20272
	150	0.08484	0.20076
	151	0.084	0.1988
	152	0.08316	0.19964
	153	0.08232	0.1974
	154	0.08176	0.19628
	155	0.08092	0.19516
	156	0.08036	0.19404
	157	0.0798	0.19292
	158	0.07924	0.1918
	159	0.07868	0.19096
	160	0.07812	0.19012
	161	0.07756	0.18928
	162	0.07728	0.18844
	163	0.07672	0.1876
	164	0.07644	0.18704
	165	0.07616	0.1862
	166	0.07588	0.18564
	167	0.0756	0.18508
	168	0.07532	0.18452
	169	0.07504	0.18396
	170	0.07476	0.18368
	171	0.07448	0.18312
	172	0.07448	0.18284
	173	0.0742	0.18256
	174	0.0742	0.18228
	175	0.07392	0.182
	176	0.07392	0.18172
	177	0.07392	0.18172
	178	0.07392	0.18172
	179	0.07364	0.18144
	180	0.07364	0.18144
2 eV			
	0	2.94	145317.06
	1	2.912	4281.088
	2	2.912	1097.488
	3	2.884	489.916
	4	2.856	275.744
	5	2.8	176.68
	6	2.7664	122.6736
	7	2.7188	90.2412
	8	2.6712	69.0088
	9	2.6208	54.7792
	10	2.5704	44.1896
	11	2.5172	36.6828
	12	2.4668	30.8532
	13	2.4136	26.1464
	14	2.3632	22.6408
	15	2.3072	19.7568
	16	2.254	17.374
	17	2.198	15.386
	18	2.1448	13.7592
	19	2.0888	12.3592
	20	2.0356	11.1524
	21	1.9796	10.1444
	22	1.9264	9.2456
	23	1.8732	8.4588
	24	1.82	7.784
	25	1.7696	7.1904
	26	1.7192	6.6528
	27	1.6688	6.1712
	28	1.6212	5.7428
	29	1.5708	5.3732
	30	1.526	5.026
	31	1.4784	4.7096
	32	1.4336	4.4184
	33	1.3888	4.1832
	34	1.3468	3.9452
	35	1.3048	3.7072
	36	1.2628	3.5252
	37	1.2236	3.3404
	38	1.1844	3.1836
	39	1.148	3.024
	40	1.1116	2.8644
	41	1.0752	2.7328
	42	1.0388	2.6292
	43	1.0052	2.4948
	44	0.9716	2.3884
	45	0.9408	2.3072
	46	0.91	2.198
	47	0.8792	2.1168
	48	0.8512	2.0328
	49	0.8204	1.9096
	50	0.7924	1.8032
	51	0.7672	1.7052
	52	0.742	1.6156
	53	0.7168	1.5316
	54	0.6916	1.456
	55	0.6664	1.3832
	56	0.6412	1.316
	57	0.6188	1.2544
	58	0.5992	1.1956
	59	0.5768	1.1396
	60	0.5544	1.0892
	61	0.5348	1.0416
	62	0.5152	0.9968
	63	0.4956	0.9548
	64	0.4788	0.9156
	65	0.4592	0.8764
	66	0.4424	0.8428
	67	0.4256	0.8092
	68	0.4088	0.7784
	69	0.3948	0.7504
	70	0.378	0.7224
	71	0.364	0.6944
	72	0.35	0.6692
	73	0.336	0.6468
	74	0.322	0.6244
	75	0.308	0.6048
	76	0.2968	0.5824
	77	0.2856	0.5656
	78	0.27328	0.54712
	79	0.26208	0.53032
	80	0.25116	0.51324
	81	0.2408	0.4956
	82	0.23072	0.48328
	83	0.2212	0.4676
	84	0.21196	0.45444
	85	0.203	0.441
	86	0.19432	0.43008
	87	0.1862	0.4186
	88	0.17808	0.40712
	89	0.17052	0.39508
	90	0.16324	0.38556
	91	0.15624	0.37576
	92	0.14952	0.36568
	93	0.14308	0.35532
	94	0.13692	0.34748
	95	0.13104	0.33936
	96	0.12544	0.33096
	97	0.11984	0.32536
	98	0.1148	0.3164
	99	0.11004	0.30996
	100	0.10528	0.30352
	101	0.1008	0.2968
	102	0.0966	0.2898
	103	0.0924	0.2828
	104	0.08876	0.27804
	105	0.08484	0.27356
	106	0.08148	0.26852
	107	0.07812	0.26348
	108	0.07504	0.25816
	109	0.07196	0.25284
	110	0.06916	0.24724
	111	0.06636	0.24444
	112	0.06384	0.23856
	113	0.0616	0.2352
	114	0.05908	0.23212
	115	0.05712	0.22568
	116	0.05488	0.22316
	117	0.0532	0.21952
	118	0.05124	0.21616
	119	0.04956	0.2128
	120	0.04788	0.20972
	121	0.04648	0.20636
	122	0.04508	0.20356
	123	0.0434	0.20048
	124	0.04144	0.19768
	125	0.03976	0.19516
	126	0.03808	0.19236
	127	0.0364	0.18984
	128	0.03528	0.1876
	129	0.03388	0.18508
	130	0.03276	0.18284
	131	0.03192	0.1806
