0.1
 146 3.024 1.0388       
 147 3.024 1.0304       
 148 3.052 1.022       
 149 3.052 1.0136       
 150 3.052 1.008       
 151 3.052 0.9996       
 152 3.052 0.994       
 153 3.052 0.9884       
 154 3.052 0.98       
 155 3.08 0.9744       
 156 3.08 0.9688       
 157 3.08 0.9632       
 158 3.08 0.9604       
 159 3.08 0.9548       
 160 3.08 0.9492       
 161 3.08 0.9464       
 162 3.08 0.9408       
 163 3.08 0.938       
 164 3.08 0.9352       
 165 3.108 0.9324       
 166 3.108 0.9268       
 167 3.108 0.924       
 168 3.108 0.9212       
 169 3.108 0.9212       
 170 3.108 0.9184       
 171 3.108 0.9156       
 172 3.108 0.9128       
 173 3.108 0.9128       
 174 3.108 0.91       
 175 3.108 0.91       
 176 3.108 0.91       
 177 3.108 0.9072       
 178 3.108 0.9072       
 179 3.108 0.9072       
 180 3.108 0.9072       
0.4
 0 1.8564 32760       
 1 1.8564 13216       
 2 1.8592 4732       
 3 1.8592 2284.8       
 4 1.862 1324.4       
 5 1.862 862.4       
 6 1.8648 602       
 7 1.8676 445.2       
 8 1.8732 341.6       
 9 1.876 271.04       
 10 1.8816 220.08       
 11 1.8844 182       
 12 1.89 153.16       
 13 1.8956 130.76       
 14 1.9012 112.84       
 15 1.9096 98.56       
 16 1.9152 86.52       
 17 1.9236 76.72       
 18 1.9292 68.6       
 19 1.9376 61.6       
 20 1.9432 55.72       
 21 1.9516 50.68       
 22 1.96 46.2       
 23 1.9684 42.28       
 24 1.9768 38.92       
 25 1.9852 35.84       
 26 1.9936 33.32       
 27 2.002 30.8       
 28 2.0104 28.84       
 29 2.0188 26.824       
 30 2.0272 25.088       
 31 2.0356 23.548       
 32 2.044 22.12       
 33 2.0524 20.832       
 34 2.0636 19.684       
 35 2.072 18.592       
 36 2.0804 17.612       
 37 2.0888 16.688       
 38 2.0972 15.876       
 39 2.1056 15.092       
 40 2.1168 14.364       
 41 2.1252 13.72       
 42 2.1336 13.104       
 43 2.142 12.516       
 44 2.1532 11.984       
 45 2.1616 11.48       
 46 2.17 11.004       
 47 2.1784 10.584       
 48 2.1896 10.108       
 49 2.198 9.548       
 50 2.2064 9.016       
 51 2.2176 8.54       
 52 2.226 8.064       
 53 2.2344 7.672       
 54 2.2456 7.28       
 55 2.254 6.916       
 56 2.2652 6.58       
 57 2.2736 6.272       
 58 2.2848 5.964       
 59 2.2932 5.712       
 60 2.3044 5.432       
 61 2.3128 5.208       
 62 2.324 4.984       
 63 2.3324 4.76       
 64 2.3408 4.564       
 65 2.352 4.396       
 66 2.3632 4.2       
 67 2.3716 4.06       
 68 2.3828 3.892       
 69 2.3912 3.752       
 70 2.4024 3.612       
 71 2.4108 3.472       
 72 2.422 3.36       
 73 2.4304 3.22       
 74 2.4416 3.136       
 75 2.4528 3.024       
 76 2.4612 2.912       
 77 2.4724 2.828       
 78 2.4808 2.73       
 79 2.492 2.6432       
 80 2.5032 2.562       
 81 2.5116 2.4836       
 82 2.52 2.4108       
 83 2.5312 2.338       
 84 2.5396 2.2708       
 85 2.5508 2.2064       
 86 2.562 2.1448       
 87 2.5704 2.086       
 88 2.5788 2.03       
 89 2.59 1.9768       
 90 2.6012 1.9264       
 91 2.6096 1.876       
 92 2.6208 1.8284       
 93 2.6292 1.7836       
 94 2.6404 1.7388       
 95 2.6488 1.6996       
 96 2.66 1.6576       
 97 2.6684 1.6212       
 98 2.6768 1.582       
 99 2.688 1.5484       
 100 2.6964 1.5148       
 101 2.7048 1.4812       
 102 2.716 1.4504       
 103 2.7244 1.4196       
 104 2.7356 1.3916       
 105 2.744 1.3636       
 106 2.7524 1.3356       
 107 2.7636 1.3104       
 108 2.772 1.2852       
 109 2.7804 1.2628       
 110 2.7916 1.2376       
 111 2.8 1.2152       
 112 2.8 1.1956       
 113 2.828 1.1732       
 114 2.828 1.1536       
 115 2.828 1.134       
 116 2.856 1.1172       
 117 2.856 1.0976       
 118 2.856 1.0808       
 119 2.856 1.064       
 120 2.884 1.0472       
 121 2.884 1.0332       
 122 2.884 1.0164       
 123 2.912 1.0024       
 124 2.912 0.9884       
 125 2.912 0.9744       
 126 2.912 0.9632       
 127 2.94 0.9492       
 128 2.94 0.938       
 129 2.94 0.9268       
 130 2.94 0.9156       
 131 2.968 0.9044       
 132 2.968 0.8932       
 133 2.968 0.882       
 134 2.968 0.8736       
 135 2.996 0.8624       
 136 2.996 0.854       
 137 2.996 0.8456       
