#Table:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
        #x(mm) ,        E_proton ,        E_proton ,No_e-_G4LEPTSElastic ,Ed_e-_G4LEPTSElastic ,No_hydrogen_G4LEPTSElastic ,Ed_hydrogen_G4LEPTSElastic ,No_proton_G4LEPTSElastic ,Ed_proton_G4LEPTSElastic ,No_e-_G4LEPTSExcitRotat ,Ed_e-_G4LEPTSExcitRotat ,No_e-_G4LEPTSExcitVibrat ,Ed_e-_G4LEPTSExcitVibrat ,No_e-_G4LEPTSExcitation ,Ed_e-_G4LEPTSExcitation ,No_hydrogen_G4LEPTSExcitation ,Ed_hydrogen_G4LEPTSExcitation ,No_proton_G4LEPTSExcitation ,Ed_proton_G4LEPTSExcitation ,No_e-_G4LEPTSDissocNeutr ,Ed_e-_G4LEPTSDissocNeutr ,No_e-_G4LEPTSIonisation ,Ed_e-_G4LEPTSIonisation ,No_hydrogen_G4LEPTSIonisation ,Ed_hydrogen_G4LEPTSIonisation ,No_proton_G4LEPTSIonisation ,Ed_proton_G4LEPTSIonisation ,No_e-_G4LEPTSThermalisation ,Ed_e-_G4LEPTSThermalisation ,No_e-_G4LEPTSAttachment ,Ed_e-_G4LEPTSAttachment ,No_hydrogen_G4LEPTSChargeIncrease ,Ed_hydrogen_G4LEPTSChargeIncrease ,No_proton_G4LEPTSChargeDecrease ,Ed_proton_G4LEPTSChargeDecrease ,       EdepTotal 
0.0000725,245199,980795000,6152120000,1901480,76649,783.653,7545170,83456.5,10659000000,119381000,188635000,57167000,4392130,39644300,10269,100289,1326020,12982600,7943970,181031000,10156800,109603000,93049,1004000,11585400,125006000,20418800,210010,1084920,11026200,91966,1255340,91837,990921,661388000
0.0000775,244868,979470000,6158810000,1903590,76743,784.65,7555830,81158,10669800000,119501000,188782000,57208800,4394750,39667600,10226,100093,1327510,12997900,7957950,181381000,10178100,109834000,93429,1008100,11608600,125257000,20437400,210223,1084280,11020800,91203,1244920,91356,985731,662404000
0.0000825,244536,978144000,6163520000,1904930,76176,778.758,7565480,83265.3,10678700000,119602000,188966000,57266000,4394120,39661800,9978,97420.8,1330560,13024600,7967250,181613000,10178800,109841000,93020,1003690,11614000,125315000,20452700,210371,1087060,11044700,91517,1249210,91409,986303,662904000
0.0000875,244204,976817000,6170510000,1907030,77057,787.223,7571410,82583.3,10690500000,119733000,189165000,57327100,4396170,39675900,10250,100493,1331970,13043600,7977080,181712000,10180300,109858000,94567,1020380,11628000,125466000,20478100,210627,1088620,11057200,91854,1253810,92149,994288,663443000
0.0000925,243872,975486000,6177060000,1909230,77092,846.234,7581040,83231.6,10702100000,119864000,189369000,57389100,4407110,39773900,10213,99996.8,1332890,13050300,7982790,181894000,10206500,110141000,94522,1019890,11637900,125573000,20502000,210906,1088750,11055600,92184,1258310,91920,991817,664315000
0.0000975,243540,974161000,6184290000,1911300,77694,762.839,7581560,82112.9,10715100000,120009000,189605000,57454100,4409130,39797600,10414,101724,1331710,13044000,7990980,182043000,10213300,110213000,95270,1027960,11647500,125677000,20518500,210986,1089230,11067500,92045,1256410,92185,994676,664891000
0.0001025,243207,972827000,6188050000,1912240,77188,839.651,7593640,81846.5,10721900000,120085000,189729000,57497100,4410520,39809600,10369,101404,1335190,13071200,7995520,182210000,10225300,110343000,95069,1025790,11654300,125750000,20546900,211317,1088790,11056500,92367,1260810,92325,996187,665413000
0.0001075,242874,971497000,6193640000,1914120,77720,847.195,7591560,80911.2,10731800000,120197000,189880000,57544800,4414310,39840600,10550,103163,1335280,13076600,7999070,182186000,10228700,110379000,96213,1038140,11669100,125910000,20555800,211462,1091210,11090300,92581,1263730,92907,1002470,665839000
0.0001125,242540,970162000,6201100000,1916610,77474,816.097,7594280,81632.9,10743600000,120329000,190129000,57618000,4424320,39931100,10161,99426.3,1336010,13081800,8021420,182762000,10247100,110578000,95084,1025960,11684000,126071000,20578000,211617,1093780,11110200,92771,1266320,92642,999607,667083000
0.0001175,242206,968825000,6208520000,1918970,77714,836.369,7607100,83091.4,10756300000,120471000,190308000,57672800,4433480,40015500,10457,102244,1338360,13104100,8030890,183134000,10268200,110806000,95318,1028480,11699500,126238000,20604200,212072,1095050,11124000,93040,1270000,93118,1004740,668186000
0.0001225,241872,967488000,6214310000,1920810,78631,937.499,7613730,81707.7,10765700000,120576000,190541000,57739000,4436400,40039800,10351,101231,1338870,13108500,8032870,183030000,10265300,110773000,96204,1038040,11706900,126318000,20610500,211955,1096940,11140400,93218,1272430,93376,1007530,668359000
0.0001275,241538,966150000,6218790000,1922200,78489,783.588,7611860,82666,10774200000,120672000,190662000,57776300,4437000,40047000,10586,103555,1342250,13145700,8032590,182958000,10261400,110733000,96386,1040000,11708500,126335000,20638700,212314,1095870,11135600,93768,1279930,94072,1015040,668459000
0.0001325,241203,964813000,6223570000,1923460,79540,771.095,7621310,83259.7,10783000000,120770000,190807000,57828300,4439160,40062400,10729,104879,1342800,13151100,8046780,183291000,10284500,110983000,96495,1041180,11726900,126534000,20655200,212423,1098400,11162600,94496,1289870,94404,1018620,669456000
0.0001375,240868,963470000,6231220000,1925980,79291,857.912,7635240,81783.7,10795800000,120913000,191026000,57892900,4446810,40132500,10586,103838,1344160,13162900,8060680,183644000,10304900,111202000,97060,1047280,11731900,126587000,20679400,212707,1099190,11164200,94645,1291900,94441,1019020,670382000
0.0001425,240532,962128000,6236740000,1927530,78584,804.286,7637980,83023.2,10806100000,121029000,191225000,57948300,4449520,40162600,10559,103846,1344140,13161200,8064110,183773000,10304300,111195000,95595,1031470,11741300,126689000,20704900,213037,1099490,11167200,94169,1285410,94194,1016350,670785000
0.0001475,240196,960785000,6243090000,1929520,80345,894.385,7648180,82111.9,10816600000,121146000,191396000,58001000,4450350,40162400,10778,105631,1347530,13195500,8073090,183890000,10304000,111192000,97811,1055380,11755400,126840000,20724100,213193,1101090,11182300,94767,1293570,94730,1022140,671313000
0.0001525,239860,959440000,6249050000,1931520,79448,980.122,7647850,83248.6,10826200000,121253000,191595000,58062100,4455690,40217300,10796,105404,1351190,13232400,8080420,184193000,10323300,111401000,97422,1051180,11767900,126975000,20731100,213309,1101060,11192100,95115,1298320,95129,1026440,672237000
0.0001575,239524,958097000,6252930000,1932550,80237,988.831,7660550,81731.3,10833800000,121339000,191733000,58107700,4462670,40280000,10806,105866,1349050,13212000,8079850,184145000,10330300,111477000,98494,1062750,11776300,127066000,20745700,213509,1103000,11213800,95355,1301600,95868,1034420,672573000
0.0001625,239188,956751000,6258130000,1934270,80082,798.012,7663720,82864.8,10842100000,121432000,191878000,58146100,4466120,40308600,10899,106414,1350940,13230300,8091140,184291000,10332900,111505000,97784,1055090,11778800,127093000,20776600,213662,1099720,11177100,95745,1306920,95452,1029930,672912000
0.0001675,238851,955404000,6263060000,1935840,80802,967.729,7662640,82894.9,10851100000,121533000,192007000,58186700,4467260,40316500,11121,108832,1352600,13243500,8096060,184625000,10343400,111616000,99214,1070520,11792700,127243000,20781600,213870,1105010,11229200,96017,1310630,96012,1035970,673752000
0.0001725,238514,954055000,6270340000,1937980,79830,902.922,7666830,84238.4,10863400000,121670000,192226000,58254600,4471580,40367100,11059,108328,1356640,13285400,8104580,184724000,10362700,111826000,98156,1059100,11801900,127342000,20803500,214008,1104380,11224700,96609,1318710,96806,1044540,674461000
0.0001775,238176,952706000,6277560000,1940340,82006,795.535,7674720,82581.9,10875400000,121804000,192463000,58328900,4481400,40450400,10814,106138,1355160,13270300,8124480,185044000,10376700,111977000,98940,1067560,11823700,127578000,20826600,214254,1106840,11243400,97228,1327160,97126,1047990,675483000
0.0001825,237838,951352000,6283210000,1942000,81188,878.941,7684470,82514.6,10886000000,121923000,192618000,58374200,4478790,40420900,11051,108370,1355420,13269400,8137650,185332000,10387700,112095000,100294,1082170,11829300,127639000,20857800,214487,1107180,11246500,97036,1324540,97287,1049730,676104000
0.0001875,237500,949998000,6289290000,1943840,81746,863.916,7690020,81981.2,10897200000,122049000,192831000,58436900,4487410,40501300,11143,108647,1358260,13293400,8131170,185302000,10396900,112195000,100306,1082300,11839200,127745000,20890800,214924,1107750,11257500,97376,1329180,97383,1050760,676593000
0.0001925,237161,948643000,6295970000,1945930,80769,1027.28,7701480,82994.8,10907900000,122169000,193017000,58490400,4491600,40536500,11034,107807,1361860,13331800,8139770,185437000,10409700,112333000,99777,1076590,11853200,127896000,20884000,214788,1109060,11265900,97180,1326510,97027,1046920,677263000
0.0001975,236822,947288000,6300910000,1947250,81792,892.657,7709630,83153.9,10916900000,122270000,193159000,58533900,4497230,40588800,11132,108897,1363900,13355800,8152120,185640000,10412300,112360000,100750,1087090,11856000,127926000,20913900,215060,1109960,11277500,97998,1337670,98249,1060110,677792000
0.0002025,236483,945932000,6306940000,1948960,83192,828.846,7701890,82183.5,10928400000,122398000,193370000,58602000,4495920,40583700,11461,111813,1362590,13340600,8157800,185851000,10423400,112480000,102100,1101660,11873900,128119000,20942600,215404,1112280,11293200,98537,1345030,98518,1063010,678536000
0.0002075,236143,944572000,6312320000,1950880,82963,857.208,7714660,83288.7,10937500000,122500000,193527000,58641600,4503190,40643600,11218,109746,1365760,13373300,8166460,186163000,10434200,112597000,102297,1103780,11882300,128210000,20940800,215460,1114100,11317200,98988,1351190,99422,1072760,679334000
0.0002125,235803,943212000,6319320000,1952920,83857,911.34,7728200,82089.2,10949300000,122632000,193739000,58711400,4505280,40665500,11018,108095,1368540,13403000,8174610,186228000,10449200,112759000,102240,1103170,11885400,128244000,20970900,215703,1115240,11335900,98877,1349670,98403,1061770,679853000
0.0002175,235463,941851000,6326280000,1955110,82186,837.274,7730910,82843.2,10961200000,122766000,193947000,58777600,4511110,40708700,11111,108555,1368880,13406800,8175670,186342000,10443800,112700000,101645,1096750,11911400,128524000,20997700,215978,1116800,11346300,99295,1355380,99438,1072940,680460000
