181,23,idxs,,,,,,,,,,,,,,,,,,,,,181
28,162.68,108.36,81.2,54.32,40.6,32.48,23.24,16.268,10.836,8.12,5.432,4.06,3.248,2.324,1.6268,1.0836,0.812,0.5432,0.406,0.3248,0.2324,0.1806,0.16268
29,151.76,101.08,75.88,50.68,38.08,30.24,21.7,15.176,10.108,7.588,5.068,3.808,3.024,2.17,1.5176,1.0108,0.7588,0.5068,0.3808,0.3024,0.217,0.16856,0.15176
30,141.96,94.64,71.12,47.32,35.56,28.28,20.3,14.196,9.464,7.112,4.732,3.556,2.828,2.03,1.4196,0.9464,0.7112,0.4732,0.3556,0.2828,0.203,0.15792,0.14196
31,133.28,88.76,66.64,44.52,33.32,26.656,19.04,13.328,8.876,6.664,4.452,3.332,2.6656,1.904,1.3328,0.8876,0.6664,0.4452,0.3332,0.26656,0.1904,0.14812,0.13328
32,125.16,83.44,62.72,41.72,31.36,25.06,17.892,12.516,8.344,6.272,4.172,3.136,2.506,1.7892,1.2516,0.8344,0.6272,0.4172,0.3136,0.2506,0.17892,0.13916,0.12516
33,117.88,78.68,59.08,39.2,29.4,23.604,16.856,11.788,7.868,5.908,3.92,2.94,2.3604,1.6856,1.1788,0.7868,0.5908,0.392,0.294,0.23604,0.16856,0.13104,0.11788
34,111.44,74.2,55.72,37.24,27.832,22.26,15.904,11.144,7.42,5.572,3.724,2.7832,2.226,1.5904,1.1144,0.742,0.5572,0.3724,0.27832,0.2226,0.15904,0.12376,0.11144
35,105.28,70.28,52.64,35,26.32,21.056,15.036,10.528,7.028,5.264,3.5,2.632,2.1056,1.5036,1.0528,0.7028,0.5264,0.35,0.2632,0.21056,0.15036,0.11704,0.10528
36,99.68,66.36,49.84,33.32,24.92,19.936,14.224,9.968,6.636,4.984,3.332,2.492,1.9936,1.4224,0.9968,0.6636,0.4984,0.3332,0.2492,0.19936,0.14224,0.1106,0.09968
37,94.64,63,47.32,31.64,23.632,18.9,13.496,9.464,6.3,4.732,3.164,2.3632,1.89,1.3496,0.9464,0.63,0.4732,0.3164,0.23632,0.189,0.13496,0.105,0.09464
38,89.88,59.92,44.8,29.96,22.456,17.948,12.824,8.988,5.992,4.48,2.996,2.2456,1.7948,1.2824,0.8988,0.5992,0.448,0.2996,0.22456,0.17948,0.12824,0.09968,0.08988
39,85.4,56.84,42.84,28.56,21.364,17.08,12.208,8.54,5.684,4.284,2.856,2.1364,1.708,1.2208,0.854,0.5684,0.4284,0.2856,0.21364,0.1708,0.12208,0.09492,0.0854
40,80.92,54.04,40.6,26.964,20.244,16.184,11.564,8.092,5.404,4.06,2.6964,2.0244,1.6184,1.1564,0.8092,0.5404,0.406,0.26964,0.20244,0.16184,0.11564,0.08988,0.08092
41,75.32,50.12,37.8,25.116,18.844,15.064,10.78,7.532,5.012,3.78,2.5116,1.8844,1.5064,1.078,0.7532,0.5012,0.378,0.25116,0.18844,0.15064,0.1078,0.08372,0.07532
42,70.28,46.76,35.28,23.464,17.584,14.084,10.052,7.028,4.704,3.528,2.3464,1.7584,1.4084,1.0052,0.7028,0.4704,0.3528,0.23464,0.17584,0.14084,0.10052,0.07812,0.07028
43,65.8,43.96,32.76,21.924,16.436,13.16,9.408,6.58,4.396,3.276,2.1924,1.6436,1.316,0.9408,0.658,0.4396,0.3276,0.21924,0.16436,0.1316,0.09408,0.07308,0.0658
44,61.6,41.16,30.8,20.524,15.4,12.32,8.792,6.16,4.116,3.08,2.0524,1.54,1.232,0.8792,0.616,0.4116,0.308,0.20524,0.154,0.1232,0.08792,0.06832,0.0616
45,57.68,38.64,28.84,19.264,14.448,11.564,8.26,5.768,3.864,2.884,1.9264,1.4448,1.1564,0.826,0.5768,0.3864,0.2884,0.19264,0.14448,0.11564,0.0826,0.06412,0.05768
46,54.32,36.12,27.132,18.088,13.58,10.864,7.756,5.432,3.612,2.7132,1.8088,1.358,1.0864,0.7756,0.5432,0.3612,0.27132,0.18088,0.1358,0.10864,0.07756,0.0602,0.05432
47,50.96,34.16,25.536,17.024,12.768,10.22,7.308,5.096,3.416,2.5536,1.7024,1.2768,1.022,0.7308,0.5096,0.3416,0.25536,0.17024,0.12768,0.1022,0.07308,0.05684,0.05096
48,48.16,32.2,24.052,16.044,12.04,9.632,6.888,4.816,3.22,2.4052,1.6044,1.204,0.9632,0.6888,0.4816,0.322,0.24052,0.16044,0.1204,0.09632,0.06888,0.05348,0.04816
49,45.36,30.24,22.708,15.12,11.34,9.072,6.496,4.536,3.024,2.2708,1.512,1.134,0.9072,0.6496,0.4536,0.3024,0.22708,0.1512,0.1134,0.09072,0.06496,0.0504,0.04536
50,42.84,28.56,21.448,14.308,10.724,8.568,6.132,4.284,2.856,2.1448,1.4308,1.0724,0.8568,0.6132,0.4284,0.2856,0.21448,0.14308,0.10724,0.08568,0.06132,0.0476,0.04284
51,40.6,27.048,20.3,13.524,10.136,8.12,5.796,4.06,2.7048,2.03,1.3524,1.0136,0.812,0.5796,0.406,0.27048,0.203,0.13524,0.10136,0.0812,0.05796,0.04508,0.0406
52,38.36,25.62,19.208,12.824,9.604,7.7,5.488,3.836,2.562,1.9208,1.2824,0.9604,0.77,0.5488,0.3836,0.2562,0.19208,0.12824,0.09604,0.077,0.05488,0.04284,0.03836
53,36.4,24.304,18.228,12.152,9.1,7.28,5.208,3.64,2.4304,1.8228,1.2152,0.91,0.728,0.5208,0.364,0.24304,0.18228,0.12152,0.091,0.0728,0.05208,0.0406,0.0364
54,34.72,23.072,17.304,11.536,8.652,6.916,4.956,3.472,2.3072,1.7304,1.1536,0.8652,0.6916,0.4956,0.3472,0.23072,0.17304,0.11536,0.08652,0.06916,0.04956,0.03836,0.03472
55,32.76,21.924,16.436,10.976,8.232,6.58,4.704,3.276,2.1924,1.6436,1.0976,0.8232,0.658,0.4704,0.3276,0.21924,0.16436,0.10976,0.08232,0.0658,0.04704,0.03668,0.03276
