109.2611072 0 0
109.2371144 0 0
109.2131216 0 0
109.1891288 0 1
109.165136 0 1
109.1411432 0 0
109.1171504 0 0
109.0931576 0 1
109.0691648 0 2
109.045172 0 0
109.0211792 0 0
108.9971864 1 0
108.9731936 0 1
108.9492008 0 0
108.925208 0 0
108.9012152 0 1
108.8772224 0 0
108.8532296 0 0
108.8292368 0 1
108.805244 0 0
108.7812512 0 1
108.7572584 0 0
108.7332656 0 0
108.7092728 0 0
108.68528 0 0
108.6612872 4 1
108.6372944 0 1
108.6133016 1 0
108.5893088 1 0
108.565316 0 1
108.5413232 0 0
108.5173304 0 0
108.4933376 1 0
108.4693448 1 0
108.445352 0 0
108.4213592 0 0
108.3973664 0 0
108.3733736 0 0
108.3493808 0 1
108.325388 0 1
108.3013952 1 0
108.2774024 0 1
108.2534096 0 0
108.2294168 2 1
108.205424 2 0
108.1814312 2 1
108.1574384 1 0
108.1334456 0 0
108.1094528 0 1
108.08546 0 0
108.0614672 2 1
108.0374744 0 0
108.0134816 0 1
107.9894888 1 0
107.965496 0 1
107.9415032 0 1
107.9175104 0 1
107.8935176 2 1
107.8695248 0 0
107.845532 0 0
107.8215392 0 0
107.7975464 0 0
107.7735536 0 0
107.7495608 0 0
107.725568 1 1
107.7015752 0 0
107.6775824 0 0
107.6535896 0 1
107.6295968 0 0
107.605604 0 0
107.5816112 0 0
107.5576184 0 0
107.5336256 0 0
107.5096328 0 0
107.48564 0 1
107.4616472 0 0
107.4376544 1 0
107.4136616 0 0
107.3896688 0 0
107.365676 0 0
107.3416832 0 0
107.3176904 0 0
107.2936976 0 0
107.2697048 0 0
107.245712 0 0
107.2217192 0 0
107.1977264 0 0
107.1737336 0 0
107.1497408 0 1
107.125748 0 0
107.1017552 0 0
107.0777624 0 0
107.0537696 0 1
107.0297768 0 1
107.005784 0 0
106.9817912 0 0
106.9577984 0 0
106.9338056 0 0
106.9098128 0 0
106.88582 0 1
106.8618272 0 0
106.8378344 0 0
106.8138416 0 0
106.7898488 0 1
106.765856 0 0
106.7418632 0 0
106.7178704 0 1
106.6938776 0 0
