280,34, idxs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.6,2.0748,2.0244,1.9768,1.9404,1.8581,1.8004,1.7153,1.6772,1.7248,1.8323,2.0474,2.1941,2.3139,2.6477,2.9624,3.3544,3.9368,4.7712,5.3256,5.7288,6.2944,6.7592,7.112,7.3248,7.56,7.6608,7.7448,7.756,7.6944,7.2968,6.8992,6.2272,5.1408,5.1408
1.7,2.0748,2.0244,1.9768,1.9404,1.8584,1.8004,1.7156,1.6772,1.7248,1.832,2.0465,2.193,2.3122,2.6452,2.9568,3.3488,3.9256,4.7544,5.3032,5.7036,6.2608,6.7144,7.056,7.2576,7.476,7.5656,7.6356,7.63,7.5488,7.1036,6.6724,5.9584,4.8216,4.8216
1.8,2.0748,2.0244,1.9768,1.9404,1.8586,1.8004,1.7158,1.6772,1.7248,1.8318,2.0457,2.1918,2.3106,2.6426,2.9512,3.3432,3.9144,4.7376,5.2808,5.6784,6.2272,6.6696,7,7.1904,7.392,7.4704,7.5264,7.504,7.4032,6.9104,6.4456,5.6896,4.5024,4.5024
1.9,2.0748,2.0244,1.9768,1.9404,1.8589,1.8004,1.7161,1.6772,1.7248,1.8315,2.0448,2.1907,2.3089,2.6401,2.9456,3.3376,3.9032,4.7208,5.2584,5.6532,6.1936,6.6248,6.944,7.1232,7.308,7.3752,7.4172,7.378,7.2576,6.7172,6.2188,5.4208,4.1832,4.1832
2,2.0748,2.0244,1.9768,1.9404,1.8592,1.8004,1.7164,1.6772,1.7248,1.8312,2.044,2.1896,2.3072,2.6376,2.94,3.332,3.892,4.704,5.236,5.628,6.16,6.58,6.888,7.056,7.224,7.28,7.308,7.252,7.112,6.524,5.992,5.152,3.864,3.864
2.1,2.0751,2.0244,1.9768,1.9407,1.8592,1.8007,1.7167,1.6775,1.7245,1.8309,2.0429,2.1876,2.3047,2.6334,2.9344,3.3208,3.878,4.6844,5.2108,5.6,6.1236,6.5352,6.8348,6.9972,7.154,7.2016,7.2184,7.1512,6.9944,6.3756,5.8296,4.9784,3.696,3.696
2.2,2.0754,2.0244,1.9768,1.941,1.8592,1.801,1.717,1.6778,1.7242,1.8306,2.0418,2.1857,2.3022,2.6292,2.9288,3.3096,3.864,4.6648,5.1856,5.572,6.0872,6.4904,6.7816,6.9384,7.084,7.1232,7.1288,7.0504,6.8768,6.2272,5.6672,4.8048,3.528,3.528
2.3,2.0756,2.0244,1.9768,1.9412,1.8592,1.8012,1.7172,1.678,1.724,1.8304,2.0406,2.1837,2.2996,2.625,2.9232,3.2984,3.85,4.6452,5.1604,5.544,6.0508,6.4456,6.7284,6.8796,7.014,7.0448,7.0392,6.9496,6.7592,6.0788,5.5048,4.6312,3.36,3.36
2.4,2.0759,2.0244,1.9768,1.9415,1.8592,1.8015,1.7175,1.6783,1.7237,1.8301,2.0395,2.1818,2.2971,2.6208,2.9176,3.2872,3.836,4.6256,5.1352,5.516,6.0144,6.4008,6.6752,6.8208,6.944,6.9664,6.9496,6.8488,6.6416,5.9304,5.3424,4.4576,3.192,3.192
2.5,2.0762,2.0244,1.9768,1.9418,1.8592,1.8018,1.7178,1.6786,1.7234,1.8298,2.0384,2.1798,2.2946,2.6166,2.912,3.276,3.822,4.606,5.11,5.488,5.978,6.356,6.622,6.762,6.874,6.888,6.86,6.748,6.524,5.782,5.18,4.284,3.024,3.024
2.6,2.0765,2.0244,1.9768,1.9421,1.8592,1.8021,1.7181,1.6789,1.7231,1.8295,2.0373,2.1778,2.2921,2.6124,2.9064,3.2648,3.808,4.5864,5.0848,5.46,5.9416,6.3112,6.5688,6.7032,6.804,6.8096,6.7704,6.6472,6.4064,5.6336,5.0176,4.1104,2.856,2.856
2.7,2.0768,2.0244,1.9768,1.9424,1.8592,1.8024,1.7184,1.6792,1.7228,1.8292,2.0362,2.1759,2.2896,2.6082,2.9008,3.2536,3.794,4.5668,5.0596,5.432,5.9052,6.2664,6.5156,6.6444,6.734,6.7312,6.6808,6.5464,6.2888,5.4852,4.8552,3.9368,2.688,2.688
2.8,2.077,2.0244,1.9768,1.9426,1.8592,1.8026,1.7186,1.6794,1.7226,1.829,2.035,2.1739,2.287,2.604,2.8952,3.2424,3.78,4.5472,5.0344,5.404,5.8688,6.2216,6.4624,6.5856,6.664,6.6528,6.5912,6.4456,6.1712,5.3368,4.6928,3.7632,2.52,2.52
2.9,2.0773,2.0244,1.9768,1.9429,1.8592,1.8029,1.7189,1.6797,1.7223,1.8287,2.0339,2.172,2.2845,2.5998,2.8896,3.2312,3.766,4.5276,5.0092,5.376,5.8324,6.1768,6.4092,6.5268,6.594,6.5744,6.5016,6.3448,6.0536,5.1884,4.5304,3.5896,2.352,2.352
3,2.0776,2.0244,1.9768,1.9432,1.8592,1.8032,1.7192,1.68,1.722,1.8284,2.0328,2.17,2.282,2.5956,2.884,3.22,3.752,4.508,4.984,5.348,5.796,6.132,6.356,6.468,6.524,6.496,6.412,6.244,5.936,5.04,4.368,3.416,2.184,2.184
