181,11,dxs,,,,,,,,,
48,3.024402,3.024402,4.005927,4.679734,4.731465,4.433947,3.915297,4.095374,4.044901,1.757501,1.757501
49,3.016907,3.016907,3.959545,4.494339,4.607191,4.283926,3.767185,3.979102,3.926395,1.747756,1.747756
50,3.009555,3.009555,3.913505,4.323768,4.486231,4.138203,3.626907,3.868448,3.816656,1.744699,1.744699
51,3.002337,3.002337,3.867837,4.167422,4.368315,3.996734,3.494295,3.763039,3.714979,1.746416,1.746416
52,2.995245,2.995245,3.822573,4.024664,4.253199,3.859492,3.36918,3.662557,3.620696,1.751296,1.751296
53,2.988267,2.988267,3.777746,3.894828,4.140664,3.726465,3.251394,3.566728,3.533179,1.758007,1.758007
54,2.981392,2.981392,3.733395,3.777227,4.030515,3.597644,3.140762,3.475318,3.451828,1.765477,1.765477
55,2.974607,2.974607,3.689559,3.671162,3.922587,3.473027,3.037098,3.388126,3.376074,1.772866,1.772866
56,2.967898,2.967898,3.646281,3.575922,3.816745,3.352611,2.940208,3.304974,3.305379,1.779547,1.779547
57,2.961251,2.961251,3.603607,3.490801,3.712881,3.236393,2.849879,3.225704,3.239235,1.785079,1.785079
58,2.954653,2.954653,3.561585,3.415093,3.610916,3.124366,2.765886,3.150175,3.177161,1.789184,1.789184
59,2.948088,2.948088,3.520266,3.348108,3.510804,3.016521,2.687985,3.078253,3.118711,1.791726,1.791726
60,2.941541,2.941541,3.479699,3.289169,3.412526,2.912843,2.615914,3.009813,3.063465,1.792686,1.792686
61,2.934999,2.934999,3.439938,3.237619,3.316094,2.813316,2.549397,2.944729,3.011037,1.79214,1.79214
62,2.928445,2.928445,3.401032,3.192831,3.221546,2.717921,2.48814,2.882879,2.961071,1.79024,1.79024
63,2.921865,2.921865,3.36303,3.154201,3.128951,2.626636,2.431834,2.824138,2.913241,1.787189,1.787189
64,2.915244,2.915244,3.325979,3.121161,3.038401,2.53944,2.380162,2.768377,2.867249,1.783228,1.783228
