# 1
# 1e9
# 1
# 360.
# 38
0.1	0.2
0.115	1000
0.122	5649.4749061732
0.144	4880.596453946
0.166	3540.53966978
0.188	2202.40358
0.21	1266.73616
0.232	794.68722
0.254	604.57684
0.276	507.70563
0.298	475.9011
0.32	576.2868000007
0.342	756.182210011
0.364	810.3099501444
0.386	635.9736216212
0.408	369.975202167
0.43	186.499910393
0.452	117.6042281792
0.474	106.2187039435
0.496	104.3052964293
0.518	94.677760583
0.54	76.9249300154
0.562	56.2990242003
0.584	38.6547034055
0.606	28.1221000644
0.628	26.1880000008
0.65	31.5332
0.672	40.3459
0.694	47.51
0.716	48.80932
0.738	43.05521
0.76	32.46406
0.782	20.89585
0.804	11.4765507
0.826	5.377994544
0.848	2.150214406
0.87	0.7334319483
0.892	0.2134402339
