289,10,idxs
6.3,3.9,2.67,3.01,3.56,6.27,9.78,24.59,37.31,52.84,67.98
6.4,3.9,2.67,3.01,3.56,6.27,9.78,24.55,37.23,52.72,67.59
6.5,3.9,2.67,3.01,3.56,6.27,9.77,24.51,37.16,52.59,67.2
6.6,3.9,2.67,3.01,3.56,6.27,9.76,24.48,37.08,52.46,66.81
6.7,3.9,2.68,3.01,3.56,6.27,9.76,24.44,37,52.33,66.42
6.8,3.9,2.68,3.01,3.57,6.27,9.75,24.4,36.93,52.2,66.02
6.9,3.9,2.68,3.02,3.57,6.27,9.75,24.37,36.85,52.08,65.63
7,3.9,2.68,3.02,3.57,6.27,9.74,24.33,36.77,51.95,65.24
7.1,3.9,2.68,3.02,3.57,6.27,9.74,24.29,36.7,51.82,64.85
7.2,3.9,2.69,3.02,3.57,6.26,9.73,24.25,36.62,51.69,64.46
7.3,3.9,2.69,3.02,3.57,6.26,9.73,24.22,36.55,51.57,64.06
7.4,3.91,2.69,3.02,3.57,6.26,9.72,24.18,36.47,51.44,63.67
7.5,3.91,2.69,3.02,3.57,6.26,9.72,24.14,36.39,51.31,63.28
7.6,3.91,2.69,3.03,3.58,6.26,9.71,24.09,36.29,51.14,62.89
7.7,3.91,2.7,3.03,3.58,6.26,9.7,24.05,36.19,50.98,62.5
7.8,3.91,2.7,3.03,3.58,6.26,9.69,24,36.09,50.81,62.1
7.9,3.91,2.7,3.03,3.58,6.26,9.69,23.95,35.99,50.64,61.71
8,3.91,2.7,3.03,3.58,6.26,9.68,23.9,35.89,50.48,61.32
8.1,3.91,2.71,3.03,3.58,6.26,9.67,23.85,35.79,50.31,60.93
8.2,3.91,2.71,3.04,3.59,6.25,9.66,23.8,35.69,50.14,60.54
8.3,3.91,2.71,3.04,3.59,6.25,9.66,23.75,35.59,49.98,60.14
8.4,3.91,2.71,3.04,3.59,6.25,9.65,23.7,35.49,49.81,59.75
8.5,3.91,2.72,3.04,3.59,6.25,9.64,23.65,35.39,49.64,59.36
8.6,3.91,2.72,3.04,3.59,6.25,9.63,23.6,35.29,49.48,58.97
8.7,3.91,2.72,3.05,3.59,6.25,9.63,23.55,35.19,49.31,58.58
8.8,3.91,2.73,3.05,3.6,6.25,9.62,23.51,35.09,49.14,58.18
8.9,3.92,2.73,3.05,3.6,6.25,9.61,23.46,34.99,48.98,57.79
9,3.92,2.73,3.05,3.6,6.25,9.6,23.41,34.89,48.81,57.4
9.1,3.92,2.73,3.05,3.6,6.24,9.6,23.36,34.79,48.64,57.01
9.2,3.92,2.74,3.05,3.6,6.24,9.59,23.31,34.69,48.48,56.62
9.3,3.92,2.74,3.06,3.6,6.24,9.58,23.26,34.59,48.31,56.22
9.4,3.92,2.74,3.06,3.61,6.24,9.57,23.21,34.49,48.14,55.83
9.5,3.92,2.74,3.06,3.61,6.24,9.57,23.16,34.39,47.98,55.44
9.6,3.92,2.75,3.06,3.61,6.24,9.56,23.11,34.29,47.81,55.05
9.7,3.92,2.75,3.06,3.61,6.24,9.55,23.06,34.19,47.64,54.66
9.8,3.92,2.75,3.06,3.61,6.24,9.55,23.01,34.09,47.48,54.26
9.9,3.92,2.75,3.07,3.61,6.24,9.54,22.97,33.99,47.31,53.87
10,3.92,2.76,3.07,3.62,6.23,9.53,22.92,33.89,47.14,53.48
10.1,3.92,2.76,3.07,3.62,6.23,9.52,22.86,33.77,46.95,53.12
10.2,3.93,2.76,3.07,3.62,6.23,9.51,22.8,33.66,46.75,52.75
10.3,3.93,2.77,3.08,3.62,6.23,9.5,22.74,33.54,46.56,52.39
10.4,3.93,2.77,3.08,3.62,6.23,9.49,22.68,33.42,46.37,52.02
10.5,3.93,2.77,3.08,3.63,6.23,9.49,22.62,33.3,46.17,51.66
10.6,3.93,2.78,3.08,3.63,6.23,9.48,22.56,33.19,45.98,51.3
10.7,3.93,2.78,3.08,3.63,6.23,9.47,22.5,33.07,45.78,50.93
10.8,3.93,2.78,3.09,3.63,6.22,9.46,22.44,32.95,45.59,50.57
10.9,3.93,2.79,3.09,3.63,6.22,9.45,22.39,32.83,45.39,50.2
11,3.93,2.79,3.09,3.64,6.22,9.44,22.33,32.72,45.2,49.84
11.1,3.93,2.79,3.09,3.64,6.22,9.43,22.27,32.6,45,49.48
11.2,3.93,2.79,3.1,3.64,6.22,9.42,22.21,32.48,44.81,49.11
11.3,3.93,2.8,3.1,3.64,6.22,9.41,22.15,32.36,44.61,48.75
11.4,3.94,2.8,3.1,3.64,6.22,9.4,22.09,32.25,44.42,48.38
11.5,3.94,2.8,3.1,3.65,6.21,9.39,22.03,32.13,44.22,48.02
11.6,3.94,2.81,3.1,3.65,6.21,9.39,21.97,32.01,44.03,47.66
11.7,3.94,2.81,3.11,3.65,6.21,9.38,21.91,31.89,43.83,47.29
11.8,3.94,2.81,3.11,3.65,6.21,9.37,21.86,31.78,43.64,46.93
11.9,3.94,2.82,3.11,3.65,6.21,9.36,21.8,31.66,43.44,46.56
12,3.94,2.82,3.11,3.66,6.21,9.35,21.74,31.54,43.25,46.2
13,3.95,2.85,3.14,3.68,6.19,9.25,21.11,30.31,41.22,42.84
14,3.96,2.89,3.16,3.7,6.18,9.15,20.45,29.03,39.11,39.76
15,3.97,2.93,3.19,3.72,6.16,9.04,19.8,27.75,37,36.68
16,3.98,2.97,3.22,3.75,6.14,8.93,19.09,26.44,34.85,33.6
17,3.99,3.01,3.24,3.77,6.12,8.82,18.39,25.12,32.7,30.8
18,4.01,3.06,3.27,3.8,6.1,8.7,17.68,23.81,30.58,28.28
19,4.02,3.1,3.3,3.83,6.08,8.58,16.97,22.52,28.49,25.87
20,4.03,3.15,3.33,3.85,6.06,8.46,16.25,21.23,26.4,23.63
21,4.05,3.19,3.36,3.88,6.03,8.33,15.55,20.01,24.47,21.56
22,4.06,3.24,3.39,3.91,6.01,8.2,14.84,18.79,22.53,19.63
23,4.07,3.29,3.42,3.93,5.98,8.08,14.16,17.64,20.71,17.86
24,4.09,3.34,3.45,3.96,5.96,7.95,13.49,16.53,18.99,16.27
25,4.1,3.39,3.48,3.98,5.93,7.82,12.82,15.43,17.28,14.78
